STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
AP,Vizianagaram,Ramapuram,Pusapatirega,18.12166667,83.59444444,Kanimetta,"Dug Well",W04463,2018,NA,4.75,3.79,NA
AP,Vizianagaram,Srungavarapukota,Srungavarapukota,18.10833333,83.16666667,Seetammapeta-DW13,"Dug Well",W25743,2018,NA,2.82,NA,NA
AP,Vizianagaram,"Srisailamgudem Devasthanam",Srungavarapukota,18.11666667,83.13333333,S.kota,"Dug Well",W05171,2018,NA,1.5,1.4,NA
AP,Vizianagaram,Kurupam,Kurupam,18.95416667,83.64444444,Gumma,"Dug Well",W04459,2018,NA,3.39,1.84,NA
AP,Vizianagaram,Saluru,Saluru,18.52361111,83.20833333,Saluru,"Dug Well",W05168,2018,NA,8.09,8.98,NA
AP,Vizianagaram,Bugganipalle,Lakkavarapukota,18,83.16666667,Lakkavarapukota,"Dug Well",W05162,2018,NA,2.95,2.42,NA
AP,Vizianagaram,Ramapuram,Pusapatirega,18.0625,83.52916667,Natavalasa,"Dug Well",W05167,2018,NA,4.85,4.79,NA
AP,Vizianagaram,Badangi,Badangi,18.40333333,83.33833333,Maradam,"Dug Well",W05159,2018,NA,4.15,3.9,NA
AP,Vizianagaram,Badangi,Badangi,18.48333333,83.325,Ramabhadrapuram,"Dug Well",W05160,2018,NA,1.49,2.28,NA
AP,Vizianagaram,Therlam,Therlam,18.45,83.53333333,Agraharam,"Dug Well",W04152,2018,NA,4.1,4,NA
AP,Vizianagaram,Bobbili,Bobbili,18.58333333,83.36666667,Bobbili,"Dug Well",W03967,2018,NA,2.05,1.95,NA
AP,Vizianagaram,Balijipeta,Balijipeta,18.61666667,83.525,Balajipet,"Dug Well",W03966,2018,NA,4.85,1.3,NA
AP,Vizianagaram,Makkuva,Makkuva,18.645,83.275,Payakapadu,"Dug Well",W05164,2018,NA,1.55,'0.92,NA
AP,Vizianagaram,Kurupam,Kurupam,18.88333333,83.59166667,Kurupana,"Dug Well",W04460,2018,NA,5.55,4.69,NA
AP,Vizianagaram,Komarada,Komarada,18.9,83.46333333,Komarada,"Dug Well",W04456,2018,NA,6.75,7.3,NA
AP,Vizianagaram,Kothavalasa,Kothavalasa,17.89583333,83.19166667,Kothavalasa1,"Dug Well",W25690,2018,NA,3.06,1.99,NA
AP,Vizianagaram,Jami,Jami,17.97166667,83.23333333,ChinnaravupalliDW2015,"Dug Well",W25709,2018,NA,3.5,3.75,NA
AP,Vizianagaram,Jami,Jami,17.99472222,83.24277778,"Alamanda DW13","Dug Well",W25717,2018,NA,3.95,2.56,NA
AP,Vizianagaram,Ramabhadrapuram,Ramabhadrapuram,18.5025,83.25416667,TarapuramDW2015,"Dug Well",W25870,2018,NA,2.75,2.96,NA
AP,Vizianagaram,Saluru,Bobbili,18.57777778,83.24305556,"Sanyasirajpeta 2013DW","Dug Well",W25888,2018,NA,4.2,3.68,NA
AP,Vizianagaram,Bobbili,Bobbili,18.60833333,83.42361111,"Vokadavalasa 2013DW","Dug Well",W25898,2018,NA,5.15,6.59,NA
AP,Vizianagaram,Therlam,Balijipeta,18.52222222,83.52222222,"Kollivalasa 2013DW","Dug Well",W25875,2018,NA,'0.95,'0.67,NA
AP,Vizianagaram,Balijipeta,Balijipeta,18.59277778,83.50416667,"Chilakalapalli DW13","Dug Well",W25891,2018,NA,2.7,1.19,NA
