STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2018,2.04,2.72,NA,NA
BR,Arwal,Arwal,Arwal,25.19027778,84.60444444,Madhubani,"Dug Well",W29164,2018,2.37,4.16,NA,NA
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2018,4.75,5.72,NA,NA
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2018,6.29,7.1,NA,NA
BR,Arwal,Arwal,Arwal,25.25416667,84.67916667,Arwal-2,"Dug Well",W21167,2018,NA,4.72,NA,NA
BR,Arwal,Arwal,Arwal,25.29416667,84.70277778,"Dirpal Bigha","Dug Well",W29219,2018,2.57,2.67,NA,NA
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2018,3.69,4.26,NA,NA
BR,Arwal,Arwal,Arwal,25.29416667,84.70277778,"Dirpal Bigha","Dug Well",W29219,2017,2.28,NA,NA,NA
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2017,1.18,2.18,4.07,NA
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2017,2.81,3.85,NA,NA
BR,Arwal,Arwal,Arwal,25.19027778,84.60444444,Madhubani,"Dug Well",W29164,2017,2.42,3.75,2.57,4.49
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2017,3.73,5.85,3.79,6.52
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2017,4.67,4.09,6.05,6.76
BR,Arwal,Arwal,Arwal,25.29416667,84.70277778,"Dirpal Bigha","Dug Well",W29219,2016,NA,6.13,NA,NA
BR,Arwal,Arwal,Arwal,25.19027778,84.60444444,Madhubani,"Dug Well",W29164,2016,NA,5.1,NA,5.33
BR,Arwal,Karpi,Karpi,25.15833333,84.72083333,Karpi-2,"Dug Well",W21720,2016,1.98,NA,NA,NA
BR,Arwal,Arwal,Arwal,25.25416667,84.67916667,Arwal-2,"Dug Well",W21167,2016,2.88,NA,NA,NA
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2016,'0.68,NA,NA,3.97
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2016,1.9,NA,2.63,6.29
BR,Arwal,Arwal,Arwal,25.19027778,84.60444444,Madhubani,"Dug Well",W29164,2015,2.48,NA,3.32,4.6
BR,Arwal,Arwal,Arwal,25.25416667,84.67916667,Arwal-2,"Dug Well",W21167,2015,2.94,NA,NA,2.94
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2015,2.1,2.48,2.76,3.46
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2015,NA,5.67,4.62,7.21
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2015,2.88,2.79,3.3,5.55
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2015,3.22,6.47,6.33,7.35
BR,Arwal,Arwal,Arwal,25.29416667,84.70277778,"Dirpal Bigha","Dug Well",W29219,2015,3.23,NA,3.52,4.1
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2014,NA,4.94,6.8,6.93
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2014,3.4,3.73,2.88,3.07
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2014,4.06,5.6,4.46,6.18
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2014,4.4,2.26,2.77,3.3
BR,Arwal,Arwal,Arwal,25.29416667,84.70277778,"Dirpal Bigha","Dug Well",W29219,2014,4.04,3.79,NA,NA
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2013,7.03,NA,NA,7.01
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2013,3.9,NA,NA,4.89
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2013,3.08,NA,3.69,6.18
BR,Arwal,Arwal,Arwal,25.29416667,84.70277778,"Dirpal Bigha","Dug Well",W29219,2013,2.26,NA,3.46,4.46
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2013,3.45,NA,NA,3.57
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2012,NA,5.83,5.2,7.05
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2012,NA,3.28,2.58,5.45
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2012,NA,5.51,3.55,6.13
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2012,NA,2.24,1.43,3.73
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2011,4.6,7.3,5.28,9.8
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2011,2.64,4.85,2.97,6.14
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2011,4.51,6,4.83,6.75
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2011,3.15,3.9,2,4.58
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2010,3.78,3.25,3.9,4.04
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2010,5.31,5.73,5.06,6.58
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2010,NA,4.02,4.14,5.13
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2010,5.84,4,7.03,7.39
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2009,5.85,NA,3.06,7.65
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2009,5.25,6.47,4.3,NA
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2009,2.92,NA,2.73,NA
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2009,4.08,4.94,3.46,5.1
BR,Arwal,Arwal,Kaler,25.16972222,84.58194444,Madhiyabad,"Dug Well",W12786,2008,'0.83,NA,NA,NA
BR,Arwal,Karpi,Karpi,25.15833333,84.72083333,Karpi-2,"Dug Well",W21720,2008,'0.92,NA,NA,NA
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2008,'0.7,2.3,3.75,5.3
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2008,3.98,5.45,5.12,6.52
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2008,2.62,3.5,4,5.67
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2008,1.54,5.9,NA,6.84
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2007,2.7,6.05,3.9,6.96
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2007,'0.98,2.01,'0.55,3.65
BR,Arwal,Arwal,Arwal,25.25416667,84.67916667,Arwal-2,"Dug Well",W21167,2007,NA,4.77,4.78,4.78
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2007,3.28,4.77,7.25,7.25
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2007,1.52,3.79,2.07,4.77
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2006,4.08,6.58,4.43,NA
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2006,2.12,3.9,2.34,5.02
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2006,1.34,2.6,1.45,2.51
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2006,NA,5.03,3.12,5.8
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2005,2.62,4.02,3.35,5.5
BR,Arwal,Kurtha,Kurtha,25.12888889,84.805,"Kurtha bdo-1","Dug Well",W12791,2005,3.35,3.63,3.57,4.35
BR,Arwal,Kurtha,Kurtha,25.12916667,84.82083333,"Kurtha bdo-2","Dug Well",W17742,2005,3.35,3.63,3.57,4.35
BR,Arwal,Arwal,Arwal,25.215,84.67333333,Arwal-3,"Dug Well",W12492,2005,2.48,5.17,4.1,NA
BR,Arwal,Arwal,Arwal,25.25444444,84.67944444,Arwal-4,"Dug Well",W17740,2005,2.48,5.17,4.1,NA
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2005,5.17,6.88,6.31,8.43
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2004,3.1,3.58,2.72,4.7
BR,Arwal,Kurtha,Kurtha,25.12888889,84.805,"Kurtha bdo-1","Dug Well",W12791,2004,3.25,NA,2.48,4.66
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2004,5.96,5.88,'0.88,7.06
BR,Arwal,Arwal,Arwal,25.215,84.67333333,Arwal-3,"Dug Well",W12492,2004,3.1,4.86,3.22,5.55
BR,Arwal,Arwal,Arwal,25.25194444,84.67361111,Arwal-1,"Dug Well",W12491,2004,3.1,NA,NA,5.55
BR,Arwal,Kurtha,Kurtha,25.12888889,84.805,"Kurtha bdo-1","Dug Well",W12791,2003,NA,2.11,1.45,3.8
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2003,1.5,5.86,3.83,6.94
BR,Arwal,Arwal,Arwal,25.25194444,84.67361111,Arwal-1,"Dug Well",W12491,2003,NA,NA,4.21,NA
BR,Arwal,Arwal,Arwal,25.215,84.67333333,Arwal-3,"Dug Well",W12492,2003,2.9,5.3,4.21,3.82
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2003,2.3,3.4,2.55,4.65
BR,Arwal,Arwal,Arwal,25.215,84.67333333,Arwal-3,"Dug Well",W12492,2002,3.23,4.79,4.7,5.85
BR,Arwal,Karpi,Karpi,25.20833333,84.76666667,Imamganj,"Dug Well",W12636,2002,3.01,NA,2.81,4.88
BR,Arwal,Kurtha,Kurtha,25.12888889,84.805,"Kurtha bdo-1","Dug Well",W12791,2002,1.65,NA,2.2,NA
BR,Arwal,Karpi,Karpi,25.15777778,84.71805556,Karpi-1,"Dug Well",W12789,2002,NA,NA,3.43,NA
BR,Arwal,Karpi,Karpi,25.2125,84.82916667,Kinjer,"Dug Well",W12790,2002,3.91,5.69,5.17,3.97
BR,Arwal,Arwal,Kaler,25.16972222,84.58194444,Madhiyabad,"Dug Well",W12786,2002,NA,2.48,1.4,3.65
