STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2018,NA,NA,3.24,NA
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2018,NA,NA,22.74,NA
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2017,NA,39.49,23.15,31.08
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2017,NA,4.38,4.73,11.66
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2016,NA,NA,NA,10.63
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2016,NA,NA,NA,30.44
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2015,NA,NA,NA,9.85
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2015,NA,NA,NA,41.03
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2014,28.53,NA,NA,31.25
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2014,14.7,NA,NA,6.1
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2013,16.74,36.98,NA,30.83
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2013,2.63,4.47,5.21,5.84
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2012,NA,4.78,3.26,8.03
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2012,NA,24.64,24.03,30.43
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2011,2.66,5.4,4.69,6.21
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2011,14.48,27.69,23.54,11.21
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2010,12.54,NA,29.64,30.69
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2010,2.12,3.23,3.59,6.21
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2009,NA,20.22,20.29,29.47
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2009,NA,4.32,2.65,6.43
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2008,2.01,5.22,2.69,5.43
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2008,26.24,27.44,20.15,29.9
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2007,1.76,5.04,NA,5.11
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2007,28.7,26.99,NA,39.73
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2006,23.34,26.17,24.17,10.62
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2006,NA,34.81,NA,39.9
UK,Champawat,Champawat,Champawat,29.12055556,80,"Bastia HP","Dug Well",W20465,2005,30.24,NA,32.09,41.57
UK,Champawat,Champawat,Champawat,29.08333333,80.00027778,"Banbasa HP","Dug Well",W20379,2005,22.61,NA,23.65,23.93
