STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
AS,Nagaon,Rupahi,Dhing,26.41666667,92.61666667,"Telia bebejia","Dug Well",W12409,2018,NA,4.5,2.71,NA
AS,Nagaon,Kaliabor,Dhing,26.57777778,93.18527778,Phulaguri,"Dug Well",W29629,2018,NA,3.2,1.3,NA
AS,Nagaon,Kaliabor,Dhing,26.59222222,92.93444444,Silghat,"Dug Well",W12396,2018,NA,4.25,2.98,NA
AS,Nagaon,Samaguri,Dhing,26.18694444,92.735,Kathiatoli,"Dug Well",W29506,2018,NA,1.9,'0.98,NA
AS,Nagaon,Samaguri,Dhing,26.2625,92.78333333,Kondali,"Dug Well",W12416,2018,NA,NA,3.28,NA
AS,Nagaon,Samaguri,Dhing,26.0875,92.78333333,Nadeorigaon,"Dug Well",W12417,2018,NA,NA,1.23,NA
AS,Nagaon,Samaguri,Dhing,26.13861111,92.82222222,"Beldonga mandir","Dug Well",W12412,2018,NA,3.25,1.21,NA
AS,Nagaon,Samaguri,Dhing,26.14138889,92.81972222,"Zebra Khua","Dug Well",W22517,2018,NA,4.2,2.7,NA
AS,Nagaon,Samaguri,Dhing,26.17194444,92.93888889,"Haldiati sub bt","Dug Well",W12414,2018,NA,3.2,2.46,NA
AS,Nagaon,Samaguri,Dhing,26.3,92.78333333,"Bamuni tinali","Dug Well",W12411,2018,NA,2.6,'0.76,NA
AS,Nagaon,Lanka,Dhing,25.76666667,93.175,Lumding,"Dug Well",W12401,2018,NA,8.12,3.89,NA
AS,Nagaon,Samaguri,Dhing,26.18694444,92.735,Amsoi,"Dug Well",W12410,2018,NA,1.78,1.47,NA
AS,Nagaon,Samaguri,Dhing,26.19166667,92.85,Doboka,"Dug Well",W12413,2018,NA,4.2,3.54,NA
AS,Nagaon,Lanka,Dhing,25.91305556,92.96166667,Lanka,"Dug Well",W12400,2018,NA,6.15,5.78,NA
AS,Nagaon,Lanka,Dhing,25.98333333,92.92888889,Jurapukhuri,"Dug Well",W12399,2018,NA,6.1,5.61,NA
AS,Nagaon,Samaguri,Dhing,26.40833333,92.82916667,"Sulung p.o.","Dug Well",W29568,2018,NA,4.2,2.41,NA
AS,Nagaon,Rupahi,Dhing,26.48333333,92.49166667,Dhing,"Dug Well",W29588,2018,NA,3.45,3.76,NA
AS,Nagaon,Rupahi,Dhing,26.48333333,92.49166667,Borchukhaba,"Dug Well",W29589,2018,NA,2.4,1.65,NA
AS,Nagaon,Rupahi,Dhing,26.48333333,92.49166667,Bichamari,"Dug Well",W12405,2018,NA,3.2,1.9,NA
AS,Nagaon,Samaguri,Dhing,26.17194444,92.93888889,"Haldiati sub bt","Dug Well",W12414,2017,4.1,3.65,3,4.1
AS,Nagaon,Rupahi,Dhing,26.48333333,92.49166667,Borchukhaba,"Dug Well",W29589,2017,4.5,4.58,2.4,4.5
AS,Nagaon,Lanka,Dhing,25.76666667,93.175,Lumding,"Dug Well",W12401,2017,11,11,6.8,11
AS,Nagaon,Samaguri,Dhing,26.19166667,92.85,Doboka,"Dug Well",W12413,2017,4.53,4.44,2.5,4.53
