STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
KA,Tumkur,Madhugiri,Madhugiri,13.76833333,77.24444444,Chilanahalli,"Dug Well",W24565,2018,NA,2.35,6.5,NA
KA,Tumkur,Pavagada,Pavagada,14.01944444,77.20555556,Kanameri,"Dug Well",W24615,2018,NA,1.2,9.1,NA
KA,Tumkur,Pavagada,Pavagada,14.05138889,77.16805556,C.K.Pura,"Dug Well",W24623,2018,NA,1.83,9.37,NA
KA,Tumkur,Pavagada,Pavagada,14.05694444,77.10555556,Karekyathanahalli,"Dug Well",W24624,2018,NA,3.6,8.7,NA
KA,Tumkur,Pavagada,Pavagada,14.14305556,77.18888889,Kotagudda,"Dug Well",W24636,2018,NA,7.2,9.5,NA
KA,Tumkur,Madhugiri,Madhugiri,13.80222222,77.20222222,Virachinnenahalli,"Dug Well",W24570,2018,NA,3.4,NA,NA
KA,Tumkur,Kunigal,Kunigal,13.00555556,76.95833333,"Yellappana Gudde","Dug Well",W24315,2018,NA,NA,1.8,1.85
KA,Tumkur,Madhugiri,Madhugiri,13.725,77.31666667,Byalya1,"Bore Well",W05459,2018,NA,49.6,NA,NA
KA,Tumkur,Koratagere,Koratagere,13.5375,77.075,Thovinakere1,"Bore Well",W06683,2018,NA,NA,28.7,NA
KA,Tumkur,Kunigal,Kunigal,13.02916667,77.03333333,Nagavalli,"Bore Well",W06369,2018,NA,20.68,22.2,NA
KA,Tumkur,Tumkur,Tumkur,13.50833333,77.01666667,Nelahal1,"Bore Well",W06380,2018,NA,20.8,22.76,NA
KA,Tumkur,Gubbi,Gubbi,13.5,76.76666667,Hagalavadi1,"Bore Well",W06045,2018,NA,28.1,36.3,NA
KA,Tumkur,Tiptur,Tiptur,13.25833333,76.47916667,Tiptur1,"Bore Well",W06696,2018,NA,31.76,37.1,NA
KA,Tumkur,Gubbi,Gubbi,13.24166667,76.86666667,Kadaba-2,"Bore Well",W06048,2018,NA,49.5,65.2,NA
KA,Tumkur,Koratagere,Koratagere,13.53333333,77.225,Koratagere-3,"Dug Well",W20550,2018,NA,3.11,2.66,NA
KA,Tumkur,Koratagere,Koratagere,13.51666667,77.23333333,Koratagere-2,"Bore Well",W06051,2018,NA,3.65,3.2,NA
KA,Tumkur,Koratagere,Koratagere,13.51805556,77.23472222,Koratagere-A,"Dug Well",W06052,2018,NA,1.65,2.15,NA
KA,Tumkur,Koratagere,Koratagere,13.47083333,77.23888889,G.Nagenahalli,"Dug Well",W05677,2018,NA,8.15,4.65,NA
KA,Tumkur,Koratagere,Koratagere,13.475,77.24166667,Nagenahalli,"Dug Well",W06367,2018,NA,2.3,2.95,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.46666667,76.48333333,Mattighatta,"Dug Well",W06365,2018,NA,4.05,3.6,NA
KA,Tumkur,Madhugiri,Madhugiri,13.75,77.2,Hosakere-2,"Bore Well",W06057,2018,NA,2.4,6.7,NA
KA,Tumkur,Madhugiri,Madhugiri,13.82916667,77.20416667,Midigeshi,"Dug Well",W06371,2018,NA,2.13,4.25,NA
KA,Tumkur,Madhugiri,Madhugiri,13.87277778,77.22722222,Bidarakere1,"Dug Well",W05457,2018,NA,2.95,3.2,NA
KA,Tumkur,Sira,Sira,13.74166667,76.9,Sira1,"Bore Well",W06694,2018,NA,9.65,12.2,NA
KA,Tumkur,Sira,Sira,13.75,76.9,Sira,"Dug Well",W06693,2018,NA,5.75,9.3,NA
KA,Tumkur,Pavagada,Pavagada,14.1,77.28333333,Pavagada,"Dug Well",W06377,2018,NA,1.6,4.7,NA
KA,Tumkur,Pavagada,Pavagada,14.15833333,77.29166667,Palavalli,"Dug Well",W06376,2018,NA,7.37,8.77,NA
KA,Tumkur,Pavagada,Pavagada,14.175,77.0875,Rangasamudra,"Dug Well",W06688,2018,NA,'0.74,3.19,NA
KA,Tumkur,Kunigal,Kunigal,12.975,76.88333333,Yediyur,"Bore Well",W06686,2018,NA,20.3,22.3,NA
KA,Tumkur,Turuvekere,Turuvekere,13.07222222,76.75833333,Mayasandra,"Dug Well",W06382,2018,NA,2.45,3.2,NA
KA,Tumkur,Turuvekere,Turuvekere,13.075,76.76666667,Mayasandra1,"Bore Well",W06383,2018,NA,11.65,9.05,NA
KA,Tumkur,Turuvekere,Turuvekere,13.16111111,76.66666667,Turuvekere,"Dug Well",W06703,2018,NA,5.22,1.77,NA
KA,Tumkur,Turuvekere,Turuvekere,13.16666667,76.66666667,Turuvekere1,"Bore Well",W06704,2018,NA,20.41,14.87,NA
KA,Tumkur,Tiptur,Tiptur,13.15833333,76.55833333,Nonavinakere,"Dug Well",W06378,2018,NA,3.9,3.25,NA
KA,Tumkur,Channarayapatna,Tiptur,13.09444444,76.475,Navile-1,"Dug Well",W21232,2018,NA,3.4,4.11,NA
KA,Tumkur,Tiptur,Tiptur,13.30833333,76.65833333,Kibbanahalli1,"Bore Well",W06063,2018,NA,42.8,41.6,NA
KA,Tumkur,Tumkur,Tumkur,13.33333333,77.1,Tumkur,"Dug Well",W06700,2018,NA,3.06,2.8,NA
KA,Tumkur,Tumkur,Tumkur,13.40833333,77.025,Bellavi1,"Bore Well",W05461,2018,NA,18.85,19.67,NA
KA,Tumkur,Tumkur,Tumkur,13.325,77.15,Siddagangamatha,"Dug Well",W06697,2018,NA,4.1,4.85,NA
KA,Tumkur,Gubbi,Gubbi,13.43333333,76.90833333,Chelur2,"Bore Well",W05673,2018,NA,26.42,23.22,NA
KA,Tumkur,Gubbi,Gubbi,13.30416667,76.94166667,Gubbi,"Dug Well",W05674,2018,NA,6.74,8.14,NA
KA,Tumkur,Koratagere,Koratagere,13.56666667,77.24166667,Tumbadi,"Dug Well",W06684,2018,NA,1.35,'0.3,NA
KA,Tumkur,Koratagere,Koratagere,13.43333333,77.23333333,Chikkapalanahalli,"Dug Well",W05676,2018,NA,2.1,5.5,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.58333333,76.53333333,Huliyar,"Dug Well",W06042,2018,NA,14.12,4.62,NA
KA,Tumkur,Madhugiri,Madhugiri,13.64166667,77.19166667,Madhugiri(Pz),"Dug Well",W22306,2018,NA,'0.57,1.42,NA
KA,Tumkur,Madhugiri,Madhugiri,13.66666667,77.06666667,Badavanahalli(A),"Dug Well",W20638,2018,NA,2,2.2,NA
KA,Tumkur,Madhugiri,Madhugiri,13.66666667,77.2,Madhugiri,"Dug Well",W06370,2018,NA,1.94,7.94,NA
KA,Tumkur,Madhugiri,Madhugiri,13.675,77.075,Dandinadibbe,"Bore Well",W05682,2018,NA,16.55,22.95,NA
KA,Tumkur,Madhugiri,Madhugiri,13.71666667,77.25833333,Muddenahalli1,"Bore Well",W06372,2018,NA,38.9,37.1,NA
KA,Tumkur,Tiptur,Tiptur,13.37083333,76.47916667,Halkurke-A,"Dug Well",W24445,2018,NA,3.3,2.4,NA
KA,Tumkur,Tiptur,Tiptur,13.38888889,76.42361111,Balavaneralu,"Dug Well",W24453,2018,NA,3.5,2.5,NA
KA,Tumkur,Tiptur,Tiptur,13.4,76.44166667,Suragondanahalli,"Dug Well",W24456,2018,NA,3.7,3.1,NA
KA,Tumkur,Tiptur,Tiptur,13.40555556,76.4125,Rudrapura,"Dug Well",W24457,2018,NA,7.65,7.5,NA
KA,Tumkur,Gubbi,Gubbi,13.41388889,76.94444444,Iriksandra,"Dug Well",W24461,2018,NA,5.1,2.08,NA
KA,Tumkur,Koratagere,Koratagere,13.4275,77.25305556,Neelagondanahalli,"Dug Well",W24467,2018,NA,1.15,3.5,NA
KA,Tumkur,Koratagere,Koratagere,13.51305556,77.17861111,Gatlagollahalli,"Dug Well",W24488,2018,NA,2.3,2.4,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.39166667,76.53138889,Madihalli,"Dug Well",W24454,2018,NA,5.5,12.3,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.42777778,76.56944444,Navule,"Dug Well",W24468,2018,NA,12.4,12.4,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.44444444,76.50277778,Chattasandra,"Dug Well",W24469,2018,NA,'0.95,'0.9,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.45027778,76.46222222,"Mysorappan Palya","Dug Well",W24470,2018,NA,4.25,1.95,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.52777778,76.50277778,Lakshipura,"Dug Well",W24494,2018,NA,11.15,16,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.58333333,76.53333333,Huliyar1,"Bore Well",W24511,2018,NA,7.42,15.52,NA
KA,Tumkur,Madhugiri,Madhugiri,13.69722222,77.20083333,Jadegondanahalli,"Dug Well",W24542,2018,NA,2.25,5.3,NA
KA,Tumkur,Kunigal,Kunigal,13.025,77.01666667,Kunigal-A,"Dug Well",W24320,2018,NA,11.15,9.9,NA
KA,Tumkur,Tiptur,Tiptur,13.26916667,76.56527778,Karadikodi,"Dug Well",W24404,2018,NA,9.8,7,NA
KA,Tumkur,Tumkur,Tumkur,13.15833333,77.02777778,"Hebbur Pz","Bore Well",W24369,2018,NA,16.55,17.8,NA
KA,Tumkur,Tumkur,Tumkur,13.33333333,77.1,Tumkur1,"Bore Well",W24435,2018,NA,11.6,17.6,NA
KA,Tumkur,Kunigal,Gubbi,13.16666667,76.81833333,Anchihalli,"Dug Well",W24373,2018,NA,8.7,10.55,NA
KA,Tumkur,Gubbi,Gubbi,13.16805556,76.94305556,Mavinahalli,"Dug Well",W24375,2018,NA,10,3.2,NA
KA,Tumkur,Gubbi,Gubbi,13.32222222,76.96388889,Singanahalli,"Dug Well",W24425,2018,NA,1.22,1.1,NA
KA,Tumkur,Madhugiri,Madhugiri,13.73222222,77.19083333,Giriyammanapalya,"Dug Well",W24557,2018,NA,3.9,4.45,NA
KA,Tumkur,Tiptur,Tiptur,13.38888889,76.42361111,Balavaneralu,"Dug Well",W24453,2017,4.3,4.8,2.8,4.7
KA,Tumkur,Tiptur,Tiptur,13.4,76.44166667,Suragondanahalli,"Dug Well",W24456,2017,4.3,4,2.6,4.1
KA,Tumkur,Tiptur,Tiptur,13.40555556,76.4125,Rudrapura,"Dug Well",W24457,2017,8.8,8.7,7.1,8.8
KA,Tumkur,Gubbi,Gubbi,13.41388889,76.94444444,Iriksandra,"Dug Well",W24461,2017,8.33,5.28,2.18,6.18
KA,Tumkur,Koratagere,Koratagere,13.4275,77.25305556,Neelagondanahalli,"Dug Well",W24467,2017,3.95,2.75,'0.65,2.9
KA,Tumkur,Koratagere,Koratagere,13.51305556,77.17861111,Gatlagollahalli,"Dug Well",W24488,2017,2.95,3.46,1.15,3.05
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.39166667,76.53138889,Madihalli,"Dug Well",W24454,2017,12.3,12.3,12.3,12.3
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.42777778,76.56944444,Navule,"Dug Well",W24468,2017,12.4,12.4,12.4,12.4
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.44444444,76.50277778,Chattasandra,"Dug Well",W24469,2017,7.1,6.45,'0.45,6.1
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.45027778,76.46222222,"Mysorappan Palya","Dug Well",W24470,2017,8.95,6.6,1.95,9.45
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.52777778,76.50277778,Lakshipura,"Dug Well",W24494,2017,15,12.45,13.4,15
KA,Tumkur,Madhugiri,Madhugiri,13.69722222,77.20083333,Jadegondanahalli,"Dug Well",W24542,2017,6.8,3,2.65,2.75
KA,Tumkur,Sira,Sira,13.74027778,76.91972222,"Sira I","Dug Well",W24559,2017,9.17,4.15,NA,9.17
KA,Tumkur,Kunigal,Kunigal,13.02916667,77.03333333,Nagavalli,"Bore Well",W06369,2017,59.3,19.7,19.3,NA
KA,Tumkur,Tumkur,Tumkur,13.50833333,77.01666667,Nelahal1,"Bore Well",W06380,2017,25.28,19.5,19.35,NA
KA,Tumkur,Gubbi,Gubbi,13.5,76.76666667,Hagalavadi1,"Bore Well",W06045,2017,47.08,49.3,20.15,NA
KA,Tumkur,Tiptur,Tiptur,13.25833333,76.47916667,Tiptur1,"Bore Well",W06696,2017,49.3,35.8,35.8,NA
