STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
BR,Nawada,Warisaliganj,Warisaliganj,25.02916667,85.64583333,"Warish aliganj-2","Dug Well",W12901,2018,2.65,2.13,NA,NA
BR,Nawada,Warisaliganj,Warisaliganj,25.02472222,85.57361111,"Shahpur Morh","Dug Well",W29114,2018,3.9,2.48,NA,NA
BR,Nawada,Gobindpur,Roh,24.82916667,85.67083333,Hissua-2,"Dug Well",W12675,2018,4.23,5,NA,NA
BR,Nawada,Kawakole,Kawakol,24.84611111,85.88361111,"Kawakol ashram","Dug Well",W12895,2018,6.23,4.74,NA,NA
BR,Nawada,Kawakole,Kawakol,24.85,85.75833333,Rupau-1,"Dug Well",W12896,2018,7.86,6.55,NA,NA
BR,Nawada,Nawada,Nawada,24.9125,85.55,Nawada-2,"Dug Well",W20474,2018,8.64,8.77,NA,NA
BR,Nawada,"Pokri Barawan",Roh,24.875,85.725,Pakribrawan,"Dug Well",W12898,2018,NA,5.88,NA,NA
BR,Nawada,Kawakole,Kawakol,24.84583333,85.88333333,Kawakol,"Dug Well",W12894,2018,NA,4.74,NA,NA
BR,Nawada,Gobindpur,Roh,24.875,85.68333333,Roh,"Dug Well",W12892,2018,NA,NA,3.48,NA
BR,Nawada,Nawada,Nawada,24.90944444,85.53638889,Gonama,"Dug Well",W29083,2018,7.36,7.22,NA,NA
BR,Nawada,"Pokri Barawan",Pakribarwan,24.95527778,85.74083333,"Pakribrawan Pond","Dug Well",W29092,2018,6.31,5.88,NA,NA
BR,Nawada,Rajauli,Rajauli,24.71694444,85.51666667,Dopata,"Dug Well",W32914,2018,7,6.1,NA,NA
BR,Nawada,Sirdala,Sirdauli,24.65027778,85.41833333,Nawabganj,"Dug Well",W32912,2018,1.63,3.55,NA,NA
BR,Nawada,Sirdala,Maskaur,24.73416667,85.35111111,Meskaur,"Dug Well",W32915,2018,'0.58,3.47,NA,NA
BR,Nawada,Narhat,Harnaut,24.73416667,85.41944444,Khanwa,"Dug Well",W32916,2018,2.78,4.04,NA,NA
BR,Nawada,Gobindpur,Gobindpur,24.75083333,85.66861111,Bishunpur,"Dug Well",W32917,2018,2.85,3.55,NA,NA
BR,Nawada,Nawada,Nawada,24.88861111,85.54027778,Garhpar,"Dug Well",W29079,2018,NA,3.75,4.03,NA
BR,Nawada,Akbarpur,Akbarpur,24.8125,85.56666667,Tungi-2,"Dug Well",W12891,2018,2.96,5.2,NA,NA
BR,Nawada,"Pokri Barawan",Roh,24.875,85.725,Pakribrawan,"Dug Well",W12898,2017,NA,NA,5.47,NA
BR,Nawada,Warisaliganj,Warisaliganj,25.02472222,85.57361111,"Shahpur Morh","Dug Well",W29114,2017,1.99,2.4,NA,3.05
BR,Nawada,Kawakole,Kawakol,24.84611111,85.88361111,"Kawakol ashram","Dug Well",W12895,2017,4.01,4.42,NA,5.95
BR,Nawada,Warisaliganj,Warisaliganj,25.02916667,85.64583333,"Warish aliganj-2","Dug Well",W12901,2017,1.3,2.29,2.59,2.69
BR,Nawada,Akbarpur,Akbarpur,24.8125,85.56666667,Tungi-2,"Dug Well",W12891,2017,3.46,4.28,4.4,5.13
BR,Nawada,Gobindpur,Roh,24.82916667,85.67083333,Hissua-2,"Dug Well",W12675,2017,2.51,4.37,4.42,8.6
BR,Nawada,Gobindpur,Roh,24.875,85.68333333,Roh,"Dug Well",W12892,2017,'0.87,2.23,2.17,3.18
BR,Nawada,Kawakole,Kawakol,24.85,85.75833333,Rupau-1,"Dug Well",W12896,2017,2.04,3.63,4.96,6.39
BR,Nawada,Nawada,Nawada,24.9125,85.55,Nawada-2,"Dug Well",W20474,2017,5.05,6.68,8.57,8.7
BR,Nawada,Nawada,Nawada,24.88861111,85.54027778,Garhpar,"Dug Well",W29079,2017,3.6,NA,4.83,4.07
BR,Nawada,"Pokri Barawan",Pakribarwan,24.95527778,85.74083333,"Pakribrawan Pond","Dug Well",W29092,2017,2.25,3.28,NA,6.03
BR,Nawada,Nawada,Nawada,24.90944444,85.53638889,Gonama,"Dug Well",W29083,2017,4.17,4.18,6.56,7.69
BR,Nawada,Rajauli,Rajauli,24.71694444,85.51666667,Dopata,"Dug Well",W32914,2017,5.01,4.23,6.28,6.67
BR,Nawada,Sirdala,Sirdauli,24.65027778,85.41833333,Nawabganj,"Dug Well",W32912,2017,1.88,1.33,2.31,6.67
BR,Nawada,Sirdala,Maskaur,24.73416667,85.35111111,Meskaur,"Dug Well",W32915,2017,1.21,2.91,2.52,4.68
BR,Nawada,Narhat,Harnaut,24.73416667,85.41944444,Khanwa,"Dug Well",W32916,2017,3.31,3.37,3.78,7.13
