STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
BR,"Saran (chhapra)",Sonepur,Sonepur,25.7625,85.0875,Nayagaon,"Dug Well",W12966,2018,4.14,6.29,NA,NA
BR,"Saran (chhapra)",Taraiya,Taraiya,26.06638889,84.88222222,Taraiya,"Dug Well",W31758,2018,NA,2.87,NA,NA
BR,"Saran (chhapra)",Revelganj,Chapra,25.81777778,84.69277778,Baleshara,"Dug Well",W12524,2018,5.13,4.78,NA,NA
BR,"Saran (chhapra)",Chapra,Chapra,25.82583333,84.72777778,Nagra,"Dug Well",W12961,2018,6.47,6.14,NA,NA
BR,"Saran (chhapra)",Garkha,Garkha,25.825,84.89166667,Garkha,"Dug Well",W12708,2018,6.69,7.04,NA,NA
BR,"Saran (chhapra)",Mashrakh,Panapur,26.09166667,84.79166667,Masrakh,"Dug Well",W12965,2018,3.84,3.02,NA,NA
BR,"Saran (chhapra)",Manjhi,Ravelganj,25.83333333,84.57916667,Manjhi,"Dug Well",W12962,2018,6.87,6.87,NA,NA
BR,"Saran (chhapra)",Marhaura,Amnour,25.97916667,84.87083333,Marhaura-2,"Dug Well",W20192,2018,4.37,3.66,NA,NA
BR,"Saran (chhapra)",Ekma,Ekma,25.97083333,84.54583333,Ekma-2,"Dug Well",W20191,2018,4.16,3.73,NA,NA
BR,"Saran (chhapra)",Sonepur,Sonepur,25.7,85.17916667,Sonepur-2,"Dug Well",W20864,2018,NA,'0.9,NA,NA
BR,"Saran (chhapra)",Sonepur,Sonepur,25.70027778,85.17944444,Sonepur-1,"Dug Well",W17780,2018,'0.2,NA,NA,NA
BR,"Saran (chhapra)",Baniapur,Baniapur,25.97916667,84.68333333,Jalalpur,"Dug Well",W12705,2018,5.03,NA,NA,7.8
BR,"Saran (chhapra)",Chapra,Chapra,25.7125,84.70027778,"Sitab Diara EW","Tube Well",W29387,2018,NA,NA,NA,6.79
BR,"Saran (chhapra)",Baniapur,Masrakh,26.06111111,84.69166667,Manopali,"Dug Well",W29475,2018,3.26,3.65,NA,NA
