STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
TG,Nalgonda,Atmakur(m),Mothey,17.21916667,79.74916667,Tummalapenpahad-DW13,"Dug Well",W25455,2018,NA,3.85,3,NA
TG,Nalgonda,Atmakur(m),"Atmakur (s)",17.23916667,79.66777778,Nimmakal-DW13,"Dug Well",W25465,2018,NA,6.4,4.3,NA
TG,Nalgonda,Atmakur(m),"Atmakur (s)",17.24944444,79.71277778,S.Atmakur-DW13,"Dug Well",W25471,2018,NA,5.2,5.07,NA
TG,Nalgonda,Suryapet,"Atmakur (s)",17.2675,79.62583333,Kandagatla-PZ2,"Bore Well",W25479,2018,NA,5.9,7.16,NA
TG,Nalgonda,Choutuppal,Choutuppal,17.24305556,78.84722222,Devalamma-PZ1,"Bore Well",W25468,2018,NA,10.45,18.55,NA
TG,Nalgonda,Choutuppal,Choutuppal,17.24305556,78.95555556,Panthangi-PZ1,"Bore Well",W25469,2018,NA,10.65,12.8,NA
TG,Nalgonda,Pochampalle,Choutuppal,17.27388889,78.79583333,"Malkapuram DW13","Dug Well",W25480,2018,NA,9.1,13.77,NA
TG,Nalgonda,Choutuppal,Choutuppal,17.27638889,78.80083333,Malkapuram-Aq-II,"Bore Well",W25482,2018,NA,2.45,3.23,NA
TG,Nalgonda,Ramannapet,"Sali Gouraram",17.29722222,79.38333333,Shaligowraram-PZ14,"Bore Well",W25491,2018,NA,2.13,1.4,NA
TG,Nalgonda,Ramannapet,Ramannapeta,17.29361111,79.09527778,Ramannapet-DW14,"Dug Well",W25490,2018,NA,6.9,8.6,NA
TG,Nalgonda,Ramannapet,Ramannapeta,17.32305556,79.15777778,Munipampula-PZ14,"Bore Well",W25502,2018,NA,5.51,9.42,NA
TG,Nalgonda,Choutuppal,Pochampalle,17.35611111,78.8825,Wankamamidi-Aq-I,"Bore Well",W25512,2018,NA,1.55,1.25,NA
TG,Nalgonda,Valigonda,Valigonda,17.35694444,79.02,"Nagaram Aq-I","Bore Well",W25514,2018,NA,5.7,5.1,NA
TG,Nalgonda,Valigonda,Valigonda,17.35694444,79.02,"Nagaram Aq-II","Bore Well",W25515,2018,NA,5.7,4.6,NA
TG,Nalgonda,Valigonda,Valigonda,17.35944444,79.03111111,Nagaram,"Dug Well",W25517,2018,NA,5.1,4.74,NA
TG,Nalgonda,TRIPURARAM,Thripuraram,16.83277778,79.47416667,Tripuram-PZ,"Bore Well",W33115,2018,NA,3.85,3.13,NA
TG,Nalgonda,Huzurnagar,Huzurnagar,16.87972222,79.81611111,Lingagiri-PZ,"Bore Well",W33382,2018,NA,3.2,1.4,NA
TG,Nalgonda,CHINTHAPALLE,Chinthapalle_nlg,16.77388889,78.8225,Chintapally1-PZ,"Bore Well",W33114,2018,NA,12.23,19.12,NA
TG,Nalgonda,KODAD,Kodad,16.95583333,79.97194444,Gudibanda-PZ,"Bore Well",W33116,2018,NA,5.05,2.5,NA
TG,Nalgonda,Vegulapalle,Miryalaguda,16.87194444,79.66194444,"Vemlapalli 2013Dw","Dug Well",W25304,2018,7.47,1.97,NA,NA
TG,Nalgonda,Garedapalle,Garedapalle,16.92472222,79.7325,"Ponugodu 2013Dw","Dug Well",W25326,2018,7.61,4.24,NA,NA
TG,Nalgonda,Atmakur(m),"Atmakur (m)",17.49694444,79.10638889,Koratikal,"Dug Well",W25572,2018,18.1,14.42,NA,NA
TG,Nalgonda,Yadagirigutta,Yadagirigutta,17.63361111,78.91138889,Mallapuram-DW,"Dug Well",W25615,2018,23.63,12.98,NA,NA
TG,Nalgonda,Alair,Alair,17.57638889,79.10638889,Martoor,"Dug Well",W25603,2018,15.5,8.8,NA,NA
TG,Nalgonda,Alair,Alair,17.58444444,79.12944444,Golankonda,"Dug Well",W25607,2018,14.25,5.65,NA,NA
TG,Nalgonda,Alair,Alair,17.66583333,79.04444444,Aler,"Dug Well",W25623,2018,14.4,14.4,NA,NA
TG,Nalgonda,Mungala,Chilkur,17.01916667,79.87916667,"Mukundapuram 2013Dw","Dug Well",W25368,2018,1.5,2.9,NA,NA
TG,Nalgonda,Chevemula,Chevemula,17.18166667,79.64444444,Kudakuda-DW13,"Dug Well",W25435,2018,4.12,4.8,NA,NA
TG,Nalgonda,Narayanapur,Narayanapur,17.095,78.89166667,Wailpalli-PZ1,"Bore Well",W25392,2018,23.37,21.85,NA,NA
TG,Nalgonda,Nakrekal,Nakrekal,17.09944444,79.41944444,Nakrekal-PZ,"Bore Well",W25394,2018,6.28,5.53,NA,NA
TG,Nalgonda,Suryapet,Suryapet,17.20972222,79.59444444,Balwemla-PZ,"Bore Well",W25449,2018,13.9,12.55,NA,NA
TG,Nalgonda,Suryapet,Suryapet,17.22777778,79.57305556,Yerkaram-PZ,"Bore Well",W25461,2018,1.68,5.55,NA,NA
TG,Nalgonda,Suryapet,"Atmakur (s)",17.2675,79.62583333,Kandagatla-PZ1,"Bore Well",W25478,2018,7.6,5.6,NA,NA
TG,Nalgonda,Choutuppal,Choutuppal,17.29277778,78.95305556,Salavari-Aq-II,"Bore Well",W25489,2018,13,5.48,NA,NA
TG,Nalgonda,Narayanapur,Narayanapur,17.1375,78.97083333,Gujja-PZ2,"Bore Well",W25418,2018,NA,15.35,NA,NA
TG,Nalgonda,Choutuppal,Choutuppal,17.29277778,78.95305556,Salavari-Aq-I,"Bore Well",W25488,2018,NA,5.82,NA,NA
TG,Nalgonda,Nutankal,Nuthankal,17.36666667,79.71666667,Yerrapahad-PZ14,"Bore Well",W25520,2018,NA,9.1,NA,NA
TG,Nalgonda,Marriguda,Marriguda,17.03611111,78.88888889,Antampet-PZ2,"Bore Well",W25373,2018,NA,NA,90.48,NA
TG,Nalgonda,Chendur,Munugode,17.04472222,79.04472222,Bodangiparti-Aq-II,"Bore Well",W25374,2018,NA,NA,14.06,NA
TG,Nalgonda,Vegulapalle,Vemulapalle,17.02027778,79.58166667,"Salkanur X Road-DW13","Dug Well",W25370,2018,7.7,NA,NA,NA
TG,Nalgonda,Bibinagar,Bibinagar,17.425,78.85833333,"Bhongir 2012DW","Dug Well",W25539,2018,NA,NA,NA,4.28
TG,Nalgonda,Chendur,Munugode,17.04472222,79.04472222,Bodangiparti-Aq-I,"Bore Well",W31140,2018,NA,6.65,NA,NA
TG,Nalgonda,Marriguda,Marriguda,16.98222222,78.80472222,Ajilapuram-PZ,"Bore Well",W33383,2018,NA,35.7,NA,NA
TG,Nalgonda,Chinthapalle,Chinthapalle_nlg,16.88694444,78.79472222,Kurumpalli-PZ,"Bore Well",W31138,2018,NA,5.24,9.1,NA
TG,Nalgonda,Kethepalle,Kethepalle,17.21805556,79.51527778,Boparam-PZ,"Bore Well",W31147,2018,NA,2.13,'0.95,NA
TG,Nalgonda,Choutuppal,Choutuppal,17.24305556,78.84722222,Devalamma-PZ2,"Bore Well",W31149,2018,NA,11.2,17.7,NA
TG,Nalgonda,Rajahmundry,Mattampalle,16.79833333,79.82,Chintapalli-3,"Bore Well",W04072,2018,10.6,11.86,NA,NA
TG,Nalgonda,Rampachodavaram,Nidamanur,16.83055556,79.375,Nidamanuru1,"Bore Well",W04979,2018,4.37,2.65,NA,NA
TG,Nalgonda,Rajapet,Rajapet,17.74027778,78.92222222,Rajapet,"Bore Well",W04976,2018,26.2,17.7,NA,NA
TG,Nalgonda,Dowleswaram,Gundlapalle,16.54027778,78.70833333,G.palli(dindi),"Bore Well",W04384,2018,NA,NA,13.4,14.65
TG,Nalgonda,Penpahad,Penpahad,17.00833333,79.65277778,Penpahad,"Bore Well",W04972,2018,NA,NA,7.1,NA
TG,Nalgonda,Kanagal,Kanagal,16.94666667,79.20166667,Kanagal,"Bore Well",W04387,2018,NA,5.7,7,NA
TG,Nalgonda,Kodad,Kodad,16.99722222,79.96666667,Kodad-new,"Dug Well",W04390,2018,NA,3.46,5.26,NA
TG,Nalgonda,Turkapalle,M.turkapalle,17.65694444,78.79583333,M.turkapalli,"Bore Well",W04986,2018,NA,8.45,10.78,NA
TG,Nalgonda,Pochampalle,Pochampalle,17.34583333,78.80833333,Pochampalli,"Dug Well",W04975,2018,NA,9.71,11.56,NA
TG,Nalgonda,Suryapet,Suryapet,17.13333333,79.62361111,Suryapet1,"Bore Well",W04980,2018,NA,4.4,4.09,NA
TG,Nalgonda,Mote,Mothey,17.16833333,79.80666667,Mothey,"Bore Well",W04961,2018,NA,2.3,1.5,NA
TG,Nalgonda,Choutuppal,Choutuppal,17.25,78.91583333,Choutuppal1,"Bore Well",W04066,2018,NA,3.9,7.47,NA
TG,Nalgonda,Tirumalgiri,Thirumalgiri,17.47222222,79.42916667,Tirumalagiri2,"Bore Well",W04984,2018,NA,5.38,6.74,NA
TG,Nalgonda,Turkapalle,M.turkapalle,17.58472222,78.8625,Yadgirigutta1,"Bore Well",W04989,2018,NA,2.95,6,NA
TG,Nalgonda,Tipparti,Thipparthi,16.975,79.46388889,Madugulapalli1,"Bore Well",W04983,2018,NA,7.85,11.73,NA
TG,Nalgonda,Nalgonda,Nalgonda,17.05694444,79.26944444,Nalgonda-3,"Dug Well",W21255,2018,NA,1.15,3.55,NA
TG,Nalgonda,Mungala,Munagala,17.05166667,79.83666667,Munagala1,"Bore Well",W04963,2018,NA,3.1,3.43,NA
TG,Nalgonda,Munugode,Munugode,17.075,79.07638889,Munugodu,"Bore Well",W04965,2018,NA,6.74,7.81,NA
TG,Nalgonda,Munugode,Munugode,17.075,79.11166667,Gurrampadu1,"Bore Well",W04393,2018,NA,6.69,5.39,NA
