STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
MP,Neemuch,Neemuch,Neemuch,24.45222222,75.06305556,Savan,"Dug Well",W00979,2018,'0.68,3.85,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.67388889,75.04111111,Dadoli,"Dug Well",W29023,2018,NA,7.6,2.3,NA
MP,Neemuch,Jawad,Nimbahera,24.62222222,75,Morban1,"Dug Well",W00967,2018,3.99,5.15,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.62388889,74.99638889,Morban,"Bore Well",W00966,2018,7.99,8.7,NA,NA
MP,Neemuch,Manasa,Manasa,24.55416667,75.45666667,Besla,"Dug Well",W00322,2018,1.87,2.32,NA,NA
MP,Neemuch,Manasa,Manasa,24.47916667,75.27083333,Kukreshwar-2,"Bore Well",W00972,2018,7.56,7.38,NA,NA
MP,Neemuch,Manasa,Manasa,24.48,75.22333333,"Gota pipliya","Dug Well",W00325,2018,4.43,17.68,NA,NA
MP,Neemuch,Manasa,Manasa,24.48,75.26805556,Kukreshwar-1,"Dug Well",W00971,2018,2.32,3.42,NA,NA
MP,Neemuch,Manasa,Manasa,24.48666667,75.46416667,Jamalpura,"Dug Well",W00326,2018,'0.87,10.84,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.59416667,74.86222222,Jawad,"Dug Well",W00321,2018,1.92,5.06,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.96777778,75.28805556,Singoli,"Dug Well",W00970,2018,8.52,11.42,NA,NA
MP,Neemuch,Neemuch,Neemuch,24.56111111,74.77638889,Nayagaon-2,"Dug Well",W00977,2018,'0.68,2.95,NA,NA
MP,Neemuch,Neemuch,Neemuch,24.46222222,74.93222222,Girdola,"Dug Well",W00327,2018,'0.28,8.97,NA,NA
MP,Neemuch,Manasa,Manasa,24.56111111,75.36944444,BhadanaDW,"Dug Well",W20610,2018,'0.88,9.41,NA,NA
MP,Neemuch,Manasa,Manasa,24.37222222,75.35722222,Chachor,"Dug Well",W00324,2018,1.07,4.21,NA,NA
MP,Neemuch,Manasa,Manasa,24.46194444,75.44111111,Rampura,"Dug Well",W00975,2018,1.52,5.02,NA,NA
MP,Neemuch,Manasa,Manasa,24.46666667,75.33083333,Kundaliya,"Dug Well",W00973,2018,-0.03,3.62,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.58472222,74.86722222,Javad,"Bore Well",W00320,2018,8.84,27.34,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.81055556,75.10888889,Ratangarh,"Dug Well",W00969,2018,6.73,12.05,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.84805556,74.93805556,Jat,"Dug Well",W00319,2018,3.13,8.11,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.90722222,75.21111111,Patan1,"Dug Well",W00968,2018,5.52,14.5,NA,NA
MP,Neemuch,Neemuch,Neemuch,24.48666667,74.85666667,"Kanawati Npz","Bore Well",W28973,2018,2.75,18.63,NA,NA
MP,Neemuch,Neemuch,Neemuch,24.54805556,74.93611111,"Semali Chandrawat","Dug Well",W28991,2018,1.02,8.52,NA,NA
MP,Neemuch,Neemuch,Neemuch,24.55166667,74.77,"Nayagaon Npz","Bore Well",W28992,2018,'0.92,3.65,NA,NA
MP,Neemuch,Manasa,Manasa,24.42416667,75.32,Barlai,"Dug Well",W28952,2018,11.48,11.28,NA,NA
MP,Neemuch,Manasa,Manasa,24.47055556,75.14388889,Manasa,"Dug Well",W28966,2018,3.87,7.85,NA,NA
MP,Neemuch,Manasa,Manasa,24.47666667,75.145,"Manasa Npz","Bore Well",W28968,2018,4.33,5.78,NA,NA
MP,Neemuch,Manasa,Manasa,24.48166667,75.26166667,"Kukreshwar Npz","Bore Well",W28969,2018,3.82,1.4,NA,NA
MP,Neemuch,Manasa,Manasa,24.55333333,75.45,"Besla Npz","Bore Well",W28993,2018,5.21,7.5,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.61333333,74.92638889,"Lalpura Npz","Bore Well",W29005,2018,3.81,15.86,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.61361111,74.92638889,Lalpura,"Dug Well",W29007,2018,6.7,21.76,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.82,75.11666667,"Ratangarh Npz","Bore Well",W29052,2018,'0.54,7.82,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.83833333,75.14,"Athwakheda Npz","Bore Well",W29061,2018,4.12,19.2,NA,NA
MP,Neemuch,Jawad,Nimbahera,24.92055556,75.23055556,"Pipalikheda Npz","Bore Well",W29086,2018,4.2,11.92,NA,NA
MP,Neemuch,Neemuch,Neemuch,24.3625,74.94138889,Kacholi,"Dug Well",W28940,2018,'0.31,12.65,NA,NA
MP,Neemuch,Manasa,Manasa,24.46666667,75.43333333,"Rampura Npz","Bore Well",W28964,2018,NA,3.53,3.43,NA
MP,Neemuch,Neemuch,Neemuch,24.45361111,74.87388889,Neemuch,"Dug Well",W00978,2018,1.64,3.62,NA,NA
MP,Neemuch,Neemuch,Neemuch,24.45361111,74.87388889,Neemuch,"Dug Well",W00978,2017,2.77,3.02,3.38,4.61
MP,Neemuch,Jawad,Nimbahera,24.92055556,75.23055556,"Pipalikheda Npz","Bore Well",W29086,2017,2.7,8.57,6.7,14.4
MP,Neemuch,Jawad,Nimbahera,24.62388889,74.99638889,Morban,"Bore Well",W00966,2017,7.96,7.71,8.46,11.32
MP,Neemuch,Manasa,Manasa,24.37222222,75.35722222,Chachor,"Dug Well",W00324,2017,1.24,5.2,NA,10.39
MP,Neemuch,Manasa,Manasa,24.55416667,75.45666667,Besla,"Dug Well",W00322,2017,1.6,2.65,5.65,5.9
MP,Neemuch,Manasa,Manasa,24.47916667,75.27083333,Kukreshwar-2,"Bore Well",W00972,2017,12.58,8.98,8.48,9.96
MP,Neemuch,Manasa,Manasa,24.48,75.22333333,"Gota pipliya","Dug Well",W00325,2017,2.35,12.95,10.04,21.95
MP,Neemuch,Manasa,Manasa,24.48,75.26805556,Kukreshwar-1,"Dug Well",W00971,2017,4.6,4.62,4.54,7.23
MP,Neemuch,Manasa,Manasa,24.48666667,75.46416667,Jamalpura,"Dug Well",W00326,2017,'0.83,7,9.76,11.58
MP,Neemuch,Jawad,Nimbahera,24.59416667,74.86222222,Jawad,"Dug Well",W00321,2017,6.24,4.56,4.3,5.7
MP,Neemuch,Jawad,Nimbahera,24.96777778,75.28805556,Singoli,"Dug Well",W00970,2017,8.79,10.93,10.02,14.34
MP,Neemuch,Neemuch,Neemuch,24.56111111,74.77638889,Nayagaon-2,"Dug Well",W00977,2017,'0.4,2.66,1.22,4.05
MP,Neemuch,Neemuch,Neemuch,24.46222222,74.93222222,Girdola,"Dug Well",W00327,2017,2.14,11.22,4.8,10.75
MP,Neemuch,Manasa,Manasa,24.56111111,75.36944444,BhadanaDW,"Dug Well",W20610,2017,6.7,13.1,7.65,17.05
MP,Neemuch,Manasa,Manasa,24.46194444,75.44111111,Rampura,"Dug Well",W00975,2017,2.24,3.48,4.48,5.98
MP,Neemuch,Manasa,Manasa,24.46666667,75.33083333,Kundaliya,"Dug Well",W00973,2017,1.3,3.2,1.9,6.04
MP,Neemuch,Jawad,Nimbahera,24.58472222,74.86722222,Javad,"Bore Well",W00320,2017,8.46,26.23,17.16,23.36
MP,Neemuch,Jawad,Nimbahera,24.81055556,75.10888889,Ratangarh,"Dug Well",W00969,2017,7.45,10.89,10.8,11.66
MP,Neemuch,Jawad,Nimbahera,24.84805556,74.93805556,Jat,"Dug Well",W00319,2017,3.43,7.7,6.75,7.7
MP,Neemuch,Jawad,Nimbahera,24.90722222,75.21111111,Patan1,"Dug Well",W00968,2017,5.4,7.01,7.03,7.19
MP,Neemuch,Neemuch,Neemuch,24.45222222,75.06305556,Savan,"Dug Well",W00979,2017,NA,2.93,2.85,4.7
MP,Neemuch,Manasa,Manasa,24.47666667,75.145,"Manasa Npz","Bore Well",W28968,2017,NA,5.06,4.3,8.49
MP,Neemuch,Jawad,Nimbahera,24.82,75.11666667,"Ratangarh Npz","Bore Well",W29052,2017,NA,4.91,5.05,9.3
MP,Neemuch,Neemuch,Neemuch,24.3625,74.94138889,Kacholi,"Dug Well",W28940,2017,NA,12.8,8.2,14.1
MP,Neemuch,Neemuch,Neemuch,24.48666667,74.85666667,"Kanawati Npz","Bore Well",W28973,2017,6.05,8.19,14,19.61
MP,Neemuch,Neemuch,Neemuch,24.54805556,74.93611111,"Semali Chandrawat","Dug Well",W28991,2017,3,4.89,7.1,9.65
MP,Neemuch,Neemuch,Neemuch,24.55166667,74.77,"Nayagaon Npz","Bore Well",W28992,2017,'0.1,3.2,1.5,5.87
MP,Neemuch,Manasa,Manasa,24.42416667,75.32,Barlai,"Dug Well",W28952,2017,3.86,8.75,10.11,11.65
MP,Neemuch,Manasa,Manasa,24.46666667,75.43333333,"Rampura Npz","Bore Well",W28964,2017,2.3,2.4,3.3,4.6
MP,Neemuch,Manasa,Manasa,24.47055556,75.14388889,Manasa,"Dug Well",W28966,2017,3.3,6.59,5.52,11.63
MP,Neemuch,Manasa,Manasa,24.48166667,75.26166667,"Kukreshwar Npz","Bore Well",W28969,2017,4.7,8.2,4.7,11.46
MP,Neemuch,Manasa,Manasa,24.55333333,75.45,"Besla Npz","Bore Well",W28993,2017,6.42,7.5,6.95,8.16
MP,Neemuch,Jawad,Nimbahera,24.61333333,74.92638889,"Lalpura Npz","Bore Well",W29005,2017,5.9,10.21,11.85,17.55
MP,Neemuch,Jawad,Nimbahera,24.61361111,74.92638889,Lalpura,"Dug Well",W29007,2017,6.14,12.45,12.9,22.29
MP,Neemuch,Jawad,Nimbahera,24.67388889,75.04111111,Dadoli,"Dug Well",W29023,2017,1.65,5.96,4.32,11.08
MP,Neemuch,Jawad,Nimbahera,24.83833333,75.14,"Athwakheda Npz","Bore Well",W29061,2017,1.25,11.84,9.4,25.5
MP,Neemuch,Jawad,Nimbahera,24.62222222,75,Morban1,"Dug Well",W00967,2017,4.7,4.3,5.16,6.78
MP,Neemuch,Jawad,Nimbahera,24.84805556,74.93805556,Jat,"Dug Well",W00319,2016,1.6,8.57,5.29,NA
MP,Neemuch,Jawad,Nimbahera,24.92055556,75.23055556,"Pipalikheda Npz","Bore Well",W29086,2016,2.81,15.45,6.21,27.2
MP,Neemuch,Jawad,Nimbahera,24.59416667,74.86222222,Jawad,"Dug Well",W00321,2016,'0.6,NA,3.25,5.04
MP,Neemuch,Manasa,Manasa,24.55416667,75.45666667,Besla,"Dug Well",W00322,2016,1.35,7.18,2.09,NA
MP,Neemuch,Manasa,Manasa,24.37222222,75.35722222,Chachor,"Dug Well",W00324,2016,2.6,7.8,3.6,NA
MP,Neemuch,Manasa,Manasa,24.48,75.22333333,"Gota pipliya","Dug Well",W00325,2016,'0.65,21.5,6.73,NA
MP,Neemuch,Manasa,Manasa,24.48666667,75.46416667,Jamalpura,"Dug Well",W00326,2016,1.65,11.58,7.85,NA
MP,Neemuch,Neemuch,Neemuch,24.46222222,74.93222222,Girdola,"Dug Well",W00327,2016,'0.35,9.8,9.49,NA
MP,Neemuch,Jawad,Nimbahera,24.62388889,74.99638889,Morban,"Bore Well",W00966,2016,5.02,7.31,6.82,NA
MP,Neemuch,Jawad,Nimbahera,24.62222222,75,Morban1,"Dug Well",W00967,2016,1.7,5.1,4.13,NA
MP,Neemuch,Jawad,Nimbahera,24.90722222,75.21111111,Patan1,"Dug Well",W00968,2016,1.35,11.47,4.07,NA
MP,Neemuch,Jawad,Nimbahera,24.81055556,75.10888889,Ratangarh,"Dug Well",W00969,2016,5.15,12.5,9.9,NA
MP,Neemuch,Jawad,Nimbahera,24.96777778,75.28805556,Singoli,"Dug Well",W00970,2016,6.9,13.1,10.87,NA
