STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
AS,Golaghat,Bokakhat,"Nawjan Forest Area",26.61666667,93.45833333,"Kohra kaziranga","Dug Well",W12243,2018,NA,4.28,7.96,NA
AS,Golaghat,Bokakhat,"Nawjan Forest Area",26.63333333,93.6,Bokakhat,"Dug Well",W12241,2018,NA,2.75,3.76,NA
AS,Golaghat,Golaghat,"Nawjan Forest Area",26.43333333,94.00833333,Oating,"Dug Well",W12248,2018,NA,6.15,3.26,NA
AS,Golaghat,Bokakhat,"Nawjan Forest Area",26.63333333,93.6,Bokakhat,"Dug Well",W12241,2017,2.98,2.45,1.85,4.39
AS,Golaghat,Bokakhat,"Nawjan Forest Area",26.61666667,93.45833333,"Kohra kaziranga","Dug Well",W12243,2017,7.89,NA,7.75,9.82
AS,Golaghat,Golaghat,"Nawjan Forest Area",26.43333333,94.00833333,Oating,"Dug Well",W12248,2017,3.64,4.4,3.45,6.26
AS,Golaghat,Bokakhat,"Nawjan Forest Area",26.63333333,93.71666667,Kamargaon-2,"Dug Well",W12242,2017,NA,7.05,NA,NA
AS,Golaghat,Golaghat,"Nawjan Forest Area",26.43333333,94.00833333,Oating,"Dug Well",W12248,2016,NA,NA,NA,4.9
AS,Golaghat,Bokakhat,"Nawjan Forest Area",26.63333333,93.6,Bokakhat,"Dug Well",W12241,2016,NA,NA,NA,3.63
AS,Golaghat,Golaghat,"Nawjan Forest Area",26.53333333,93.98333333,Golaghat-2,"Dug Well",W12246,2015,NA,2.53,NA,4.4
AS,Golaghat,Bokakhat,"Nawjan Forest Area",26.61666667,93.45833333,"Kohra kaziranga","Dug Well",W12243,2015,NA,8.05,NA,9.28
AS,Golaghat,Golaghat,"Nawjan Forest Area",26.43333333,94.00833333,Oating,"Dug Well",W12248,2015,NA,5.66,4.61,2.36
