STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
AS,Lakhimpur,Kadam,Bihpuria,27.44166667,94.28333333,Pathalipam,"Dug Well",W12364,2018,NA,3.11,2.51,NA
AS,Lakhimpur,Narayanpur,Bihpuria,26.96222222,93.85722222,Narayanpur,"Dug Well",W12368,2018,NA,2.23,1.11,NA
AS,Lakhimpur,Narayanpur,Bihpuria,27.03333333,93.83611111,"Bhogpur charali","Dug Well",W12366,2018,NA,2.65,1.34,NA
AS,Lakhimpur,Bihpuria,Bihpuria,27.1225,93.85555556,Harmoti,"Dug Well",W12359,2018,NA,2.78,2.32,NA
AS,Lakhimpur,Bihpuria,Bihpuria,27.125,93.90833333,Laluk,"Dug Well",W12361,2018,NA,1.48,'0.98,NA
AS,Lakhimpur,"North Lakhimpur",Bihpuria,27.11666667,94.11166667,Panigaon,"Dug Well",W12371,2018,NA,NA,1.77,NA
AS,Lakhimpur,"North Lakhimpur",Bihpuria,27.21666667,94.10833333,N.lakhipur(old),"Dug Well",W12370,2018,NA,1.75,1.63,NA
AS,Lakhimpur,Sissiborgaon,Bihpuria,27.25833333,94.35833333,Basudeothan,"Dug Well",W12374,2018,NA,NA,2.5,NA
AS,Lakhimpur,Kadam,Bihpuria,27.29444444,94.15277778,Kadam,"Dug Well",W12363,2018,NA,NA,'0.75,1.48
AS,Lakhimpur,Bihpuria,Bihpuria,27.03333333,93.90833333,Bihpuria,"Dug Well",W12358,2018,NA,NA,'0.87,3.6
AS,Lakhimpur,Bihpuria,Bihpuria,27.08194444,93.9,Islampur,"Dug Well",W12360,2018,NA,NA,3.09,4.84
AS,Lakhimpur,Nowboicha,Bihpuria,27.16666667,94,"Dolanghat chara","Dug Well",W12372,2018,NA,1.36,1.56,NA
AS,Lakhimpur,Bihpuria,Bihpuria,27.1225,93.85555556,Harmoti,"Dug Well",W12359,2017,'0.72,NA,2.91,3.28
