STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
BR,"Pashchim Champaran",Sidhaw,Sidhaw,27.42916667,83.94166667,Valmikinagar,"Dug Well",W12911,2018,1.62,2.35,NA,NA
BR,"Pashchim Champaran",Chanpatia,Chanpatia,26.95416667,84.52916667,Chanpatia-2,"Dug Well",W17765,2018,2.54,4.58,NA,NA
BR,"Pashchim Champaran",Lauriya,Lauriya,26.98333333,84.41666667,Lauria-2,"Dug Well",W17766,2018,1.31,3.62,NA,NA
BR,"Pashchim Champaran",Sidhaw,Sidhaw,27.28333333,83.9375,Naurangia-2,"Dug Well",W17768,2018,2.13,3.76,NA,NA
BR,"Pashchim Champaran",Majhaulia,Manjhaulia,26.80416667,84.60416667,Majhwalia,"Dug Well",W12906,2018,1.36,4.33,NA,NA
BR,"Pashchim Champaran",Bagaha,Bagha,27.0875,84.0875,Bagaha-1,"Dug Well",W12513,2018,1.39,3.93,NA,NA
BR,"Pashchim Champaran",Narkatiaganj,Narkatiyaganj,27.14,84.43194444,"Korigawa Chowk","Dug Well",W29724,2018,'0.84,2.37,NA,NA
BR,"Pashchim Champaran",Bettiah,Bettiah,26.79583333,84.50833333,Bettiah,"Dug Well",W12575,2018,NA,2.68,NA,NA
BR,"Pashchim Champaran",Gaunaha,Narkatiyaganj,27.16666667,84.50833333,"Banspur pipra","Dug Well",W12529,2018,NA,NA,3.11,3.29
BR,"Pashchim Champaran",Chanpatia,Chanpatia,26.91388889,84.4375,Gurwalia,"Dug Well",W29692,2018,1.55,3.36,NA,NA
BR,"Pashchim Champaran",Lauriya,Lauriya,27.00055556,84.36472222,Shishwania,"Dug Well",W29709,2018,1.55,3.83,NA,NA
BR,"Pashchim Champaran",Bagaha,Bagha,27.08111111,84.17416667,Belwa,"Dug Well",W29716,2018,1.27,2.55,NA,NA
BR,"Pashchim Champaran",Bagaha,Bagha,27.13944444,84.12472222,Mangalpur,"Dug Well",W29723,2018,1.83,4.12,NA,NA
BR,"Pashchim Champaran",Sidhaw,Sidhaw,27.31277778,84.02583333,Harnatanr-2,"Dug Well",W20862,2018,1.99,3.49,NA,NA
BR,"Pashchim Champaran",Majhaulia,Manjhaulia,26.80416667,84.60416667,Majhwalia,"Dug Well",W12906,2017,1.7,NA,3.15,3.33
BR,"Pashchim Champaran",Narkatiaganj,Narkatiyaganj,27.14,84.43194444,"Korigawa Chowk","Dug Well",W29724,2017,'0.95,2.26,1.48,2.81
BR,"Pashchim Champaran",Ramnagar,Ramnagar,27.17083333,84.32083333,Ramnagar-2,"Dug Well",W17767,2017,NA,NA,NA,4.43
BR,"Pashchim Champaran",Lauriya,Lauriya,27,84.34583333,Panchpurwa-2,"Dug Well",W12905,2017,1.27,NA,NA,NA
BR,"Pashchim Champaran",Gaunaha,Narkatiyaganj,27.16666667,84.50833333,"Banspur pipra","Dug Well",W12529,2017,2.18,NA,NA,NA
BR,"Pashchim Champaran",Chanpatia,Chanpatia,26.95416667,84.52916667,Chanpatia-2,"Dug Well",W17765,2017,'0.65,4.16,4.7,4.93
BR,"Pashchim Champaran",Lauriya,Lauriya,26.98333333,84.41666667,Lauria-2,"Dug Well",W17766,2017,1.55,3.44,3.7,4.06
BR,"Pashchim Champaran",Sidhaw,Sidhaw,27.28333333,83.9375,Naurangia-2,"Dug Well",W17768,2017,2.6,3.56,3.6,4.39
BR,"Pashchim Champaran",Bettiah,Bettiah,26.79583333,84.50833333,Bettiah,"Dug Well",W12575,2017,1.25,1.67,2.45,3.11
