STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
MS,Parbhani,Parbhani,Purna,19.13333333,76.93333333,Todkalas,"Dug Well",W07343,2018,NA,3.2,4.35,NA
MS,Parbhani,Parbhani,Parbhani,19.30333333,76.67805556,Pedgaon-3,"Dug Well",W26080,2018,NA,14.2,NA,NA
MS,Parbhani,Parbhani,Parbhani,19.11666667,76.73333333,Kotamwadi,"Dug Well",W17541,2018,NA,1.8,1.8,NA
MS,Parbhani,Pathri,Selu,19.36805556,76.40416667,Selu,"Dug Well",W07345,2018,NA,4.6,6.17,NA
MS,Parbhani,Pathri,Selu,19.55,76.48333333,Chikhalthana,"Dug Well",W17543,2018,NA,14,12.55,NA
MS,Parbhani,Manwath,Jintur,19.53944444,76.94444444,Gojegaon,"Dug Well",W17536,2018,NA,5.1,2.35,NA
MS,Parbhani,Jintur,Palam,18.98333333,76.86666667,Kerwadi,"Dug Well",W17532,2018,NA,10.4,8.7,NA
MS,Parbhani,Parbhani,Parbhani,19.175,76.74166667,Singanapur,"Dug Well",W07342,2018,NA,6.7,5.85,NA
MS,Parbhani,Manwath,Jintur,19.61666667,76.68333333,Jintur,"Dug Well",W17537,2018,NA,6.8,5.4,NA
MS,Parbhani,Manwath,Jintur,19.68333333,76.7,Mankeswar,"Dug Well",W07337,2018,NA,7.4,6,NA
MS,Parbhani,Pathri,Pathri,19.3,76.3,"Hadgaon (PZ)","Bore Well",W17544,2018,NA,NA,12.4,12
MS,Parbhani,Jintur,Sonpeth,19.00416667,76.55833333,Narwadi,"Bore Well",W07334,2018,NA,NA,52,NA
MS,Parbhani,Parbhani,Parbhani,19.3875,76.6875,Kausdi,"Bore Well",W17540,2018,NA,NA,8.2,8
MS,Parbhani,Gangakhed,Gangakhed,18.87833333,76.84944444,"Rani Sawargaon-1","Dug Well",W25978,2018,NA,9.3,7.45,NA
MS,Parbhani,Gangakhed,Gangakhed,18.91166667,76.77805556,Isath,"Dug Well",W25987,2018,NA,9,9.5,NA
MS,Parbhani,Gangakhed,Gangakhed,18.96555556,76.73111111,Gangakhed-3,"Dug Well",W25999,2018,NA,10.8,10.7,NA
MS,Parbhani,Pathri,Sonpeth,18.9425,76.6475,Wadgaon,"Dug Well",W25993,2018,NA,21.5,18.2,NA
MS,Parbhani,Parbhani,Sonpeth,18.97388889,76.61444444,Avalgaon,"Dug Well",W26004,2018,NA,7.4,9,NA
MS,Parbhani,Gangakhed,Palam,19.01944444,76.83472222,Anjanawadi-1,"Dug Well",W26014,2018,NA,7.5,4.6,NA
MS,Parbhani,Pathri,Pathri,19.15472222,76.40666667,Loni,"Dug Well",W26039,2018,NA,9.15,4.62,NA
MS,Parbhani,Parbhani,Parbhani,19.07111111,76.71583333,Daithana,"Dug Well",W26024,2018,NA,15,14.4,NA
MS,Parbhani,Parbhani,Parbhani,19.26611111,76.8225,Karigaon,"Dug Well",W26067,2018,NA,9.1,9.45,NA
MS,Parbhani,Pathri,Pathri,19.27638889,76.43222222,Pathri-1,"Dug Well",W26073,2018,NA,5.5,5.55,NA
