STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
BR,Katihar,Barari,Samoli,25.47916667,87.24166667,Paranpur-2,"Dug Well",W12801,2018,1.94,3.97,NA,NA
BR,Katihar,Falka,Falka,25.49583333,87.24583333,Narahaiya,"Dug Well",W29280,2018,3.54,3.5,NA,NA
BR,Katihar,Pranpur,Dhandkhora,25.50027778,87.67444444,Bastaul-1,"Dug Well",W12545,2018,3.37,4.64,NA,NA
BR,Katihar,Katihar,Katihar,25.5375,87.6,Katihar-2,"Dug Well",W17747,2018,4.48,5.56,NA,NA
BR,Katihar,Katihar,Katihar,25.49194444,87.59222222,Hafla-2,"Dug Well",W20473,2018,2.75,3.85,NA,NA
BR,Katihar,Korha,Korha,25.6125,87.40416667,Korha,"Dug Well",W12809,2018,3.13,4.45,NA,NA
BR,Katihar,Falka,Falka,25.49583333,87.24583333,Mahendrapur-1,"Dug Well",W12802,2018,3.35,3.98,NA,NA
BR,Katihar,Kadwa,Kadwa,25.59027778,87.71944444,Sonauli,"Dug Well",W12807,2018,2.73,3.28,NA,NA
BR,Katihar,Kadwa,Kadwa,25.6625,87.7625,Kadwa-2,"Dug Well",W17746,2018,2.97,5.02,NA,NA
BR,Katihar,Manihari,Manihari,25.3375,87.64166667,Manihari-2,"Dug Well",W17748,2018,5.67,5.47,NA,NA
BR,Katihar,Barari,Samoli,25.49166667,87.3625,Barari,"Dug Well",W12539,2018,NA,3.97,NA,NA
BR,Katihar,Pranpur,Dhandkhora,25.5,87.67416667,Bastaul-2,"Dug Well",W12544,2018,NA,4.64,NA,NA
BR,Katihar,Katihar,Katihar,25.49166667,87.59166667,Hafla-1,"Dug Well",W12642,2018,NA,3.85,NA,NA
BR,Katihar,Barari,Samoli,25.50444444,87.375,Barari-1,"Dug Well",W29286,2018,3.39,3.97,NA,NA
BR,Katihar,Pranpur,Manshi,25.46611111,87.60194444,Basantpur,"Dug Well",W29266,2018,3.32,4.02,NA,NA
BR,Katihar,Korha,Korha,25.60638889,87.455,Khiria,"Dug Well",W29337,2018,4.16,4.67,NA,NA
BR,Katihar,Barari,Falka,25.49083333,87.2425,Dumaria,"Dug Well",W29277,2018,3.88,3.86,NA,NA
BR,Katihar,Barari,Samoli,25.4375,87.24166667,Kursela,"Dug Well",W12800,2018,2.29,5.32,NA,NA
BR,Katihar,Barari,Samoli,25.47916667,87.24166667,Paranpur-2,"Dug Well",W12801,2017,1.15,3.32,2.06,4.5
BR,Katihar,Barari,Falka,25.49083333,87.2425,Dumaria,"Dug Well",W29277,2017,2.84,NA,NA,5.2
