STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
UP,Maharajganj,Ghughuli,Ghughuli,27.05,83.73333333,Ghughali,"Dug Well",W15166,2018,'0.55,4.21,NA,NA
UP,Maharajganj,Mahrajganj,Mahrajganj,27.14722222,83.56388889,Maharajganj2,"Dug Well",W15854,2018,NA,3.44,NA,NA
UP,Maharajganj,Bridgemanganj,Bridgemanganj,27.3,83.33166667,Koluhi,"Dug Well",W29732,2018,1.12,2.59,NA,NA
UP,Maharajganj,Nautanawa,Nautanawa,27.45166667,83.57,Kukesar,"Dug Well",W15168,2018,1.55,NA,NA,NA
UP,Maharajganj,Siswa,Siswa,27.2,83.76666667,"Siswa bazar","Dug Well",W15861,2018,1.65,4.37,NA,NA
UP,Maharajganj,Mahrajganj,Mahrajganj,27.14722222,83.56388889,Maharajganj2,"Dug Well",W15854,2017,1.63,3.83,2.85,3.48
UP,Maharajganj,Ghughuli,Ghughuli,27.05,83.73333333,Ghughali,"Dug Well",W15166,2017,1.42,3.07,2.93,5.45
UP,Maharajganj,Siswa,Siswa,27.2,83.76666667,"Siswa bazar","Dug Well",W15861,2017,2.4,3.47,3.46,4.78
UP,Maharajganj,Bridgemanganj,Bridgemanganj,27.3,83.33166667,Koluhi,"Dug Well",W29732,2017,'0.65,2.5,1.75,3.43
UP,Maharajganj,Nautanawa,Nautanawa,27.45166667,83.57,Kukesar,"Dug Well",W15168,2017,1.9,2.98,2.82,NA
UP,Maharajganj,Bridgemanganj,Bridgemanganj,27.3,83.33166667,Koluhi,"Dug Well",W29732,2016,'0.83,3.41,1.8,3.76
UP,Maharajganj,Nautanawa,Nautanawa,27.45166667,83.57,Kukesar,"Dug Well",W15168,2016,1.9,NA,2.7,NA
UP,Maharajganj,Mahrajganj,Mahrajganj,27.14722222,83.56388889,Maharajganj2,"Dug Well",W15854,2016,'0.9,NA,3.51,3.55
UP,Maharajganj,Siswa,Siswa,27.2,83.76666667,"Siswa bazar","Dug Well",W15861,2016,5.45,NA,3.25,5.04
UP,Maharajganj,Ghughuli,Ghughuli,27.05,83.73333333,Ghughali,"Dug Well",W15166,2016,1.3,NA,2.86,5.12
UP,Maharajganj,Partawal,Partawal,26.965,83.60666667,Partawal,"Dug Well",W15859,2015,1.59,2.1,NA,2.7
UP,Maharajganj,Mahrajganj,Mahrajganj,27.14722222,83.56388889,Maharajganj2,"Dug Well",W15854,2015,1.97,2.87,2.65,3.17
UP,Maharajganj,Nautanawa,Nautanawa,27.45166667,83.57,Kukesar,"Dug Well",W15168,2015,2.01,2.83,2.47,3.35
UP,Maharajganj,Ghughuli,Ghughuli,27.05,83.73333333,Ghughali,"Dug Well",W15166,2015,2.06,3.05,3.43,4.93
UP,Maharajganj,Siswa,Siswa,27.2,83.76666667,"Siswa bazar","Dug Well",W15861,2015,3.06,4.47,7.15,4.72
UP,Maharajganj,Bridgemanganj,Bridgemanganj,27.3,83.33166667,Koluhi,"Dug Well",W29732,2015,1.31,2.14,2.63,1.92
UP,Maharajganj,Partawal,Partawal,26.965,83.60666667,Partawal,"Dug Well",W15859,2014,NA,1.16,NA,3.98
UP,Maharajganj,Siswa,Siswa,27.2,83.76666667,"Siswa bazar","Dug Well",W15861,2014,2.02,3.56,NA,5.09
UP,Maharajganj,Bridgemanganj,Bridgemanganj,27.3,83.33166667,Koluhi,"Dug Well",W29732,2014,'0.64,2.5,1.84,3.52
UP,Maharajganj,Ghughuli,Ghughuli,27.05,83.73333333,Ghughali,"Dug Well",W15166,2014,1.36,2.17,NA,3.69
UP,Maharajganj,Nautanawa,Nautanawa,27.45166667,83.57,Kukesar,"Dug Well",W15168,2014,'0.63,1.09,NA,2.62
UP,Maharajganj,Ghughuli,Ghughuli,27.03333333,83.61666667,Thakulwa,"Dug Well",W15852,2014,NA,'0.68,NA,NA
UP,Maharajganj,Mahrajganj,Mahrajganj,27.14722222,83.56388889,Maharajganj2,"Dug Well",W15854,2014,'0.53,2.12,NA,2.84
UP,Maharajganj,Partawal,Partawal,26.965,83.60666667,Partawal,"Dug Well",W15859,2013,'0.46,1.9,'0.71,4.41
UP,Maharajganj,Siswa,Siswa,27.2,83.76666667,"Siswa bazar","Dug Well",W15861,2013,1.91,3.69,2.09,5.58
UP,Maharajganj,Bridgemanganj,Bridgemanganj,27.3,83.33166667,Koluhi,"Dug Well",W29732,2013,'0.87,3.49,1.93,NA
UP,Maharajganj,Mahrajganj,Mahrajganj,27.14722222,83.56388889,Maharajganj2,"Dug Well",W15854,2013,1.05,2.77,1.54,NA
UP,Maharajganj,Nautanawa,Nautanawa,27.45166667,83.57,Kukesar,"Dug Well",W15168,2013,'0.28,1.68,'0.68,2.18
