STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
TN,Thiruvallur,Tiruvallur,Tiruvelangadu,13.20833333,79.75,Kanakammachatrm,"Dug Well",W02665,2018,7.8,3.2,NA,NA
TN,Thiruvallur,Uthukkottai,Uthukkottai,13.31805556,79.9625,Palavakkam,"Dug Well",W02668,2018,1,NA,NA,NA
TN,Thiruvallur,Tiruvallur,Kadambattur,13.0625,79.8625,Andersonpet,"Dug Well",W02662,2018,2.4,1.8,NA,NA
TN,Thiruvallur,Tiruttani,Tiruttani,13.175,79.60833333,Poonimangadu,"Bore Well",W02658,2018,11.8,5.3,NA,NA
TN,Thiruvallur,Tiruttani,Tiruttani,13.1875,79.60833333,Tiruttani,"Dug Well",W02659,2018,9.9,5.77,NA,NA
TN,Thiruvallur,Ambattur,Minjur,13.2625,80.29027778,Attipattu,"Dug Well",W02640,2018,1.82,'0.69,NA,NA
TN,Thiruvallur,Ponneri,Sholavaram,13.20416667,80.17916667,Padiyanallur,"Dug Well",W02656,2018,NA,3.35,NA,NA
TN,Thiruvallur,Chennai,Chennai,13.04222222,80.20916667,K.K.Nagar-2,"Dug Well",W01770,2018,NA,NA,2.07,NA
TN,Thiruvallur,Tiruvallur,Kadambattur,13.06666667,79.96666667,Mettukandigai,"Dug Well",W02663,2018,10.05,7.2,NA,NA
TN,Thiruvallur,Tiruvallur,Thiruvallur,13.14166667,79.9125,Tiruvallur,"Dug Well",W02667,2018,7.75,5.7,NA,NA
TN,Thiruvallur,Tiruvallur,Tiruvelangadu,13.125,79.76666667,Tiruvalangadu,"Dug Well",W02666,2018,10.33,7.03,NA,NA
TN,Thiruvallur,Tiruvallur,Thiruvallur,13.15416667,79.82916667,Pattarperumpudr,"Dug Well",W02664,2018,5.78,4.18,NA,NA
TN,Thiruvallur,Tiruttani,Tiruttani,13.14166667,79.54166667,Tiruttani-1,"Bore Well",W02660,2018,11.7,6.78,NA,NA
TN,Thiruvallur,Ambattur,Minjur,13.26666667,80.27916667,Nandiambakkam,"Dug Well",W02641,2018,2.05,'0.95,NA,NA
TN,Thiruvallur,Uthukkottai,Gummidipoondi,13.3125,80.05,Periyapalyam,"Dug Well",W02669,2018,1.55,2.5,NA,NA
TN,Thiruvallur,Gummudipoondi,Gummidipoondi,13.4,80.13333333,Gummidipoondi,"Dug Well",W02651,2018,5.98,5.23,NA,NA
TN,Thiruvallur,Chennai,Chennai,13.08333333,80.2,Tirumangalam1,"Dug Well",W01779,2018,NA,NA,'0.9,3.44
TN,Thiruvallur,Ambattur,Poonamallee,13.06666667,80.1375,Perumalnagaram,"Dug Well",W02650,2018,9.55,NA,NA,6.25
TN,Thiruvallur,Chennai,Chennai,13.04166667,80.20833333,K.K.Nagar-1,"Dug Well",W01769,2018,3.3,2.7,NA,NA
TN,Thiruvallur,Chennai,Chennai,13.04166667,80.20833333,K.K.Nagar-1,"Dug Well",W01769,2017,4.95,2.2,1.56,NA
TN,Thiruvallur,Ambattur,Minjur,13.2625,80.29027778,Attipattu,"Dug Well",W02640,2017,NA,'0.87,'0.18,1.96
TN,Thiruvallur,Chennai,Chennai,13.04222222,80.20916667,K.K.Nagar-2,"Dug Well",W01770,2017,NA,NA,NA,3.4
TN,Thiruvallur,Tiruttani,Tiruttani,13.14166667,79.54166667,Tiruttani-1,"Bore Well",W02660,2017,4.5,NA,2.4,4.33
TN,Thiruvallur,Tiruvallur,Thiruvallur,13.14166667,79.9125,Tiruvallur,"Dug Well",W02667,2017,NA,5.7,4.55,NA
TN,Thiruvallur,Ambattur,Minjur,13.26666667,80.27916667,Nandiambakkam,"Dug Well",W02641,2017,1.7,1.25,NA,2.25
TN,Thiruvallur,Gummudipoondi,Gummidipoondi,13.4,80.13333333,Gummidipoondi,"Dug Well",W02651,2017,NA,NA,NA,6.7
TN,Thiruvallur,Tiruvallur,Kadambattur,13.06666667,79.96666667,Mettukandigai,"Dug Well",W02663,2017,8.85,4.45,NA,NA
TN,Thiruvallur,Tiruvallur,Tiruvelangadu,13.20833333,79.75,Kanakammachatrm,"Dug Well",W02665,2017,7.2,4.9,6.13,6.53
TN,Thiruvallur,Tiruvallur,Kadambattur,13.0625,79.8625,Andersonpet,"Dug Well",W02662,2017,2.2,1.5,'0.2,2.43
