STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
TN,Namakkal,Namakkal,Namakkal,11.22,78.16666667,Namakkal-1,"Bore Well",W02248,2018,6.92,7.08,NA,NA
TN,Namakkal,Rasipuram,Namagiripettai,11.5875,78.44027778,T.Naickanpatti,"Dug Well",W02271,2018,NA,9.45,14.95,NA
TN,Namakkal,Tiruchengode,Puduchatram,11.2875,78.07083333,V.G.Patti,"Dug Well",W02282,2018,NA,NA,8.18,NA
TN,Namakkal,Tiruchengode,Puduchatram,11.2875,78.08472222,Velakaundanpatti,"Bore Well",W02285,2018,NA,NA,7.98,NA
TN,Namakkal,Rasipuram,Namagiripettai,11.50833333,78.36666667,Udayarpalayam-2,"Dug Well",W18778,2018,NA,NA,18,NA
TN,Namakkal,Rasipuram,Namagiripettai,11.44583333,78.4125,Mullakurchi,"Bore Well",W02268,2018,NA,NA,20.25,22.8
TN,Namakkal,Tiruchengode,Elaichipalayam,11.33333333,78.08333333,Vaiyappamalai,"Dug Well",W02284,2018,NA,7.33,4.83,NA
TN,Namakkal,Namakkal,Senthamangalam,11.33333333,78.24583333,K.Naickanpatti,"Dug Well",W02256,2018,NA,7.09,9.7,NA
TN,Namakkal,Paramathi-velur,Mohanur,11.06111111,78.14166667,Mohanur,"Bore Well",W02260,2018,NA,4.43,9.4,NA
TN,Namakkal,Paramathi-velur,Kabilamalai,11.10833333,78.00333333,Velur,"Dug Well",W02259,2018,NA,4.8,4.05,NA
TN,Namakkal,Namakkal,Namakkal,11.21666667,78.17222222,Namakkal-2,"Dug Well",W02249,2018,NA,4.14,4.07,NA
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.26666667,77.975,Nallurgaundanpalayam,"Bore Well",W02264,2018,NA,9.75,9.45,NA
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.15416667,78.02083333,Paramarthi,"Bore Well",W02265,2018,NA,6.48,7.74,NA
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.20416667,77.99166667,Irumbapalam,"Dug Well",W02263,2018,NA,2.7,1.87,NA
TN,Namakkal,Tiruchengode,Tiruchengode,11.26666667,77.86666667,Nallur1,"Dug Well",W02289,2018,NA,8.76,9.17,NA
TN,Namakkal,Tiruchengode,Mallasamudram,11.38472222,78.0125,Elachipalayam1,"Dug Well",W02281,2018,NA,16.63,12.35,NA
TN,Namakkal,Tiruchengode,Tiruchengode,11.38333333,77.90833333,Thiruchengodu,"Dug Well",W02290,2018,NA,8.38,10.9,NA
TN,Namakkal,Tiruchengode,Tiruchengode,11.40833333,77.95833333,Tiruchengodu,"Bore Well",W02292,2018,NA,12.6,8.78,NA
TN,Namakkal,Rasipuram,Namagiripettai,11.41666667,78.3,"Singalanadu prm","Dug Well",W02270,2018,NA,18.33,12.63,NA
TN,Namakkal,Rasipuram,Rasipuram,11.425,78.14166667,Gurusamipalayam,"Bore Well",W02273,2018,NA,4.28,4.9,NA
TN,Namakkal,Tiruchengode,Mallasamudram,11.51666667,78.03611111,Kalipatti,"Dug Well",W02286,2018,NA,16.01,13.1,NA
TN,Namakkal,Rasipuram,Namagiripettai,11.45833333,78.225,Rasipuram1,"Dug Well",W02274,2018,NA,12.03,11.12,NA
TN,Namakkal,Rasipuram,Rasipuram,11.5125,78.09583333,Vennandur,"Dug Well",W02278,2018,NA,6.97,6.39,NA
TN,Namakkal,Rasipuram,Rasipuram,11.5125,78.14166667,Mohanur1,"Dug Well",W02275,2018,NA,1.8,2.88,NA
TN,Namakkal,Rasipuram,Vennanthur,11.51666667,78.34166667,Metala,"Dug Well",W02267,2018,NA,6.12,12.35,NA
TN,Namakkal,Rasipuram,Namagiripettai,11.53333333,78.35,Ayilpatti,"Dug Well",W02266,2018,NA,16.03,13.8,NA
TN,Namakkal,Paramathi-velur,Kabilamalai,11.25,77.90833333,Solasiramani,"Bore Well",W02258,2018,4.17,8.2,NA,NA
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.26666667,77.975,Nallurgaundanpalayam,"Bore Well",W02264,2017,NA,7.93,9.34,NA
TN,Namakkal,Tiruchengode,Tiruchengode,11.38333333,77.90833333,Thiruchengodu,"Dug Well",W02290,2017,NA,13,5.16,9.23
TN,Namakkal,Tiruchengode,Mallasamudram,11.38472222,78.0125,Elachipalayam1,"Dug Well",W02281,2017,NA,NA,10.77,NA
TN,Namakkal,Rasipuram,Rasipuram,11.425,78.14166667,Gurusamipalayam,"Bore Well",W02273,2017,NA,NA,3.06,NA
TN,Namakkal,Tiruchengode,Mallasamudram,11.4875,78.03333333,Mallasamudram,"Bore Well",W02287,2017,NA,NA,NA,NA
TN,Namakkal,Tiruchengode,Tiruchengode,11.40833333,77.95833333,Tiruchengodu,"Bore Well",W02292,2017,8.15,10.53,NA,49.85
TN,Namakkal,Tiruchengode,Elaichipalayam,11.33333333,78.08333333,Vaiyappamalai,"Dug Well",W02284,2017,15.13,16.08,2.61,20.23
TN,Namakkal,Namakkal,Senthamangalam,11.33333333,78.24583333,K.Naickanpatti,"Dug Well",W02256,2017,12.09,11.08,5.85,12.88
TN,Namakkal,Paramathi-velur,Mohanur,11.06111111,78.14166667,Mohanur,"Bore Well",W02260,2017,2.92,4.62,4.11,5.33
TN,Namakkal,Paramathi-velur,Kabilamalai,11.10833333,78.00333333,Velur,"Dug Well",W02259,2017,4.91,3.73,3.5,5.64
TN,Namakkal,Namakkal,Namakkal,11.21666667,78.17222222,Namakkal-2,"Dug Well",W02249,2017,11.62,5.47,2.11,13.07
TN,Namakkal,Namakkal,Namakkal,11.22,78.16666667,Namakkal-1,"Bore Well",W02248,2017,9.44,10.1,5.57,10.32
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.15416667,78.02083333,Paramarthi,"Bore Well",W02265,2017,9.3,7.5,NA,9.55
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.20416667,77.99166667,Irumbapalam,"Dug Well",W02263,2017,10.81,3.25,'0.73,2.05
TN,Namakkal,Paramathi-velur,Kabilamalai,11.25,77.90833333,Solasiramani,"Bore Well",W02258,2017,9.37,6.48,NA,10.55
TN,Namakkal,Tiruchengode,Tiruchengode,11.26666667,77.86666667,Nallur1,"Dug Well",W02289,2017,8.58,6.05,6.52,8.95
TN,Namakkal,Rasipuram,Namagiripettai,11.41666667,78.3,"Singalanadu prm","Dug Well",W02270,2017,13.27,15.85,13.34,25.1
TN,Namakkal,Tiruchengode,Mallasamudram,11.51666667,78.03611111,Kalipatti,"Dug Well",W02286,2017,19.6,10.73,7.16,20.13
TN,Namakkal,Rasipuram,Namagiripettai,11.45833333,78.225,Rasipuram1,"Dug Well",W02274,2017,13.83,12.02,8.26,16.3
TN,Namakkal,Rasipuram,Rasipuram,11.5125,78.09583333,Vennandur,"Dug Well",W02278,2017,20.68,14.96,19.89,22.64
TN,Namakkal,Rasipuram,Rasipuram,11.5125,78.14166667,Mohanur1,"Dug Well",W02275,2017,2.92,2.53,1.63,3.05
TN,Namakkal,Rasipuram,Vennanthur,11.51666667,78.34166667,Metala,"Dug Well",W02267,2017,15.31,22.8,6.18,23.02
TN,Namakkal,Rasipuram,Namagiripettai,11.53333333,78.35,Ayilpatti,"Dug Well",W02266,2017,17.17,16.88,7.27,17.5
TN,Namakkal,Rasipuram,Namagiripettai,11.5875,78.44027778,T.Naickanpatti,"Dug Well",W02271,2017,32.57,19.15,6.6,32.57
TN,Namakkal,Paramathi-velur,Namakkal,11.125,78.23055556,Valayapatti,"Dug Well",W02262,2017,NA,NA,NA,NA
TN,Namakkal,Namakkal,Namakkal,11.22,78.16666667,Namakkal-1,"Bore Well",W02248,2016,9.85,NA,9.5,9.85
TN,Namakkal,Tiruchengode,Tiruchengode,11.40833333,77.95833333,Tiruchengodu,"Bore Well",W02292,2016,NA,NA,12.45,11.2
TN,Namakkal,Namakkal,Senthamangalam,11.33333333,78.24583333,K.Naickanpatti,"Dug Well",W02256,2016,11.08,NA,11.98,12.03
TN,Namakkal,Paramathi-velur,Kabilamalai,11.25,77.90833333,Solasiramani,"Bore Well",W02258,2016,6.05,NA,5.5,7.5
TN,Namakkal,Paramathi-velur,Kabilamalai,11.10833333,78.00333333,Velur,"Dug Well",W02259,2016,2.55,NA,2.85,1.8
TN,Namakkal,Paramathi-velur,Mohanur,11.06111111,78.14166667,Mohanur,"Bore Well",W02260,2016,4.2,NA,4.8,4.4
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.20416667,77.99166667,Irumbapalam,"Dug Well",W02263,2016,2.3,NA,2.85,2.85
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.26666667,77.975,Nallurgaundanpalayam,"Bore Well",W02264,2016,6.1,NA,9.2,5.75
TN,Namakkal,Paramathi-velur,Paramathi-velur,11.15416667,78.02083333,Paramarthi,"Bore Well",W02265,2016,NA,NA,7.5,6.1
TN,Namakkal,Rasipuram,Namagiripettai,11.53333333,78.35,Ayilpatti,"Dug Well",W02266,2016,14.85,NA,12.8,NA
TN,Namakkal,Rasipuram,Vennanthur,11.51666667,78.34166667,Metala,"Dug Well",W02267,2016,14,NA,15.75,17.95
TN,Namakkal,Rasipuram,Namagiripettai,11.41666667,78.3,"Singalanadu prm","Dug Well",W02270,2016,14.85,NA,18.53,14.33
TN,Namakkal,Rasipuram,Namagiripettai,11.5875,78.44027778,T.Naickanpatti,"Dug Well",W02271,2016,33.32,NA,21.11,18.55
TN,Namakkal,Rasipuram,Rasipuram,11.425,78.14166667,Gurusamipalayam,"Bore Well",W02273,2016,NA,NA,NA,5.8
TN,Namakkal,Rasipuram,Namagiripettai,11.45833333,78.225,Rasipuram1,"Dug Well",W02274,2016,14.07,NA,11.27,14.07
TN,Namakkal,Rasipuram,Rasipuram,11.5125,78.14166667,Mohanur1,"Dug Well",W02275,2016,1.95,NA,1.7,1.45
TN,Namakkal,Rasipuram,Rasipuram,11.5125,78.09583333,Vennandur,"Dug Well",W02278,2016,11.46,NA,12.31,12.96
TN,Namakkal,Tiruchengode,Elaichipalayam,11.33333333,78.08333333,Vaiyappamalai,"Dug Well",W02284,2016,NA,NA,13.23,12.03
TN,Namakkal,Tiruchengode,Mallasamudram,11.51666667,78.03611111,Kalipatti,"Dug Well",W02286,2016,8.73,NA,NA,14.03
TN,Namakkal,Tiruchengode,Tiruchengode,11.26666667,77.86666667,Nallur1,"Dug Well",W02289,2016,4.85,NA,5.75,5.3
TN,Namakkal,Tiruchengode,Tiruchengode,11.38333333,77.90833333,Thiruchengodu,"Dug Well",W02290,2016,11.2,NA,9.28,7.33
