STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
TN,Salem,Gangavalli,Gangavalli,11.46666667,78.4825,P.Goundanpalyam,"Dug Well",W02415,2018,8.31,2.37,NA,NA
TN,Salem,Salem,Veerapandi,11.52527778,78.075,"Attayampatti S.Puram","Dug Well",W23743,2018,'0.13,NA,NA,NA
TN,Salem,Salem,Panaimarathupatti,11.5375,78.14583333,Mallur1,"Dug Well",W02440,2018,3.12,5.4,NA,NA
TN,Salem,Sankari,Sankari,11.58333333,77.79166667,Kullampatti,"Bore Well",W02448,2018,3.63,17.93,NA,NA
TN,Salem,Salem,Gangavalli,11.59027778,78.19305556,Panamarathupatti-2,"Dug Well",W02442,2018,18,15.56,NA,NA
TN,Salem,Attur,Attur,11.59166667,78.58611111,Athur,"Bore Well",W02406,2018,51.07,10.65,NA,NA
TN,Salem,Attur,Attur,11.6,78.60833333,"Attur fire st.","Dug Well",W02407,2018,9.48,7.85,NA,NA
TN,Salem,Gangavalli,Talavasal,11.58333333,78.75833333,Thalaivasal1,"Dug Well",W02419,2018,6.63,4.25,NA,NA
TN,Salem,Valapadi,Vazhapadi,11.64583333,78.4125,Valappadi,"Dug Well",W02455,2018,17.3,10.14,NA,NA
TN,Salem,Idappadi,Kolathur,11.56666667,77.9,Konganapuram,"Bore Well",W02424,2018,4.8,6.85,NA,NA
TN,Salem,Salem,Salem,11.66666667,78.15833333,"Salem Bankhouse","Dug Well",W02444,2018,5.4,5.75,NA,NA
TN,Salem,Valapadi,Ayodhiapattinam,11.71666667,78.275,Sukkamppatti,"Dug Well",W02453,2018,11,7.48,NA,NA
TN,Salem,Attur,Pethanaickenpalayam,11.64722222,78.5125,P.N.Palayam1,"Bore Well",W02412,2018,13.53,6.95,NA,NA
TN,Salem,Mettur,Mettur,11.70555556,77.87222222,Jalakandapuram,"Dug Well",W02430,2018,3.28,'0.82,NA,NA
TN,Salem,Mettur,Mettur,11.75833333,77.89583333,Nangavalli,"Bore Well",W02431,2018,9.86,9.62,NA,NA
TN,Salem,Mettur,Mettur,11.75972222,77.89166667,Nangavalli1,"Dug Well",W02432,2018,8.45,3.55,NA,NA
TN,Salem,Mettur,Kolathur,11.84722222,77.74722222,Kulathur,"Bore Well",W02426,2018,18.9,17.93,NA,NA
TN,Salem,Omalur,Kadayampatti,11.85416667,78.08333333,Kadayampatti,"Bore Well",W02433,2018,36.2,8.1,NA,NA
TN,Salem,Omalur,Kadayampatti,11.86666667,78.0875,Tivettipatti,"Dug Well",W02434,2018,7.82,4.9,NA,NA
TN,Salem,Gangavalli,Gangavalli,11.4375,78.5,Sendarpatti,"Bore Well",W02416,2018,NA,1.89,NA,NA
TN,Salem,Sankari,Sankari,11.475,77.86944444,Sankaridrug,"Dug Well",W02450,2018,NA,19.81,NA,NA
TN,Salem,Idappadi,Edappadi,11.61388889,77.80833333,Vellanaickenpalayam,"Dug Well",W02422,2018,NA,7.99,NA,NA
TN,Salem,Yercaud,Yercaud,11.78333333,78.21111111,Yercaud,"Dug Well",W02921,2018,NA,1.99,NA,NA
TN,Salem,Gangavalli,Gangavalli,11.49583333,78.65,Gangavalli,"Bore Well",W02413,2018,8.02,NA,NA,12.43
TN,Salem,Salem,Veerapandi,11.52527778,78.075,"Attayampatti Ghss","Dug Well",W20664,2018,8.85,NA,NA,NA
TN,Salem,Salem,Veerapandi,11.52555556,78.05,Papparapatti,"Dug Well",W20662,2018,7.5,NA,NA,NA
TN,Salem,Salem,Veerapandi,11.56944444,78.07222222,Palampatti,"Dug Well",W20668,2018,10.32,NA,NA,NA
TN,Salem,Salem,Panaimarathupatti,11.55833333,78.09166667,Sevantampatti,"Dug Well",W20671,2018,4.5,NA,NA,NA
TN,Salem,Salem,Panaimarathupatti,11.59166667,78.11138889,"Pincheyai Kodu","Dug Well",W20669,2018,5.4,NA,NA,NA
TN,Salem,Salem,Panaimarathupatti,11.60833333,78.10833333,Pulaveri,"Dug Well",W20670,2018,4.8,NA,NA,NA
TN,Salem,Salem,Salem,11.63916667,78.125,"S.K.Garden Nathimedi","Dug Well",W20663,2018,1.93,NA,NA,NA
TN,Salem,Omalur,Omalur,11.74166667,78.04444444,Omalur-2,"Dug Well",W02436,2018,5.64,NA,NA,NA
TN,Salem,Mettur,Mecheri,11.82916667,77.94583333,Mecheri1,"Dug Well",W02429,2018,10.55,NA,NA,NA
TN,Salem,Gangavalli,Talavasal,11.475,78.7375,Veraganur,"Bore Well",W02420,2018,12.5,10.45,NA,NA
TN,Salem,Attur,Attur,11.59166667,78.58611111,Athur,"Bore Well",W02406,2017,54.54,53.44,11.7,NA
TN,Salem,Omalur,Kadayampatti,11.86666667,78.0875,Tivettipatti,"Dug Well",W02434,2017,7.75,6.72,2.91,9.11
TN,Salem,Gangavalli,Gangavalli,11.4375,78.5,Sendarpatti,"Bore Well",W02416,2017,3.08,6.53,NA,8.26
TN,Salem,Gangavalli,Talavasal,11.475,78.7375,Veraganur,"Bore Well",W02420,2017,12.96,12.25,NA,14.2
TN,Salem,Sankari,Sankari,11.58333333,77.79166667,Kullampatti,"Bore Well",W02448,2017,12.87,15.47,NA,20.15
TN,Salem,Valapadi,Vazhapadi,11.64583333,78.4125,Valappadi,"Dug Well",W02455,2017,17.1,9.34,NA,17.12
TN,Salem,Idappadi,Kolathur,11.56666667,77.9,Konganapuram,"Bore Well",W02424,2017,7.2,8.55,NA,7.94
TN,Salem,Attur,Pethanaickenpalayam,11.64722222,78.5125,P.N.Palayam1,"Bore Well",W02412,2017,24.68,22.01,NA,26.43
TN,Salem,Mettur,Mettur,11.75833333,77.89583333,Nangavalli,"Bore Well",W02431,2017,10.35,11.86,NA,11.16
TN,Salem,Mettur,Mettur,11.75972222,77.89166667,Nangavalli1,"Dug Well",W02432,2017,14.4,10.2,NA,14.4
TN,Salem,Mettur,Kolathur,11.84722222,77.74722222,Kulathur,"Bore Well",W02426,2017,22.76,24.53,NA,24.37
TN,Salem,Omalur,Kadayampatti,11.85416667,78.08333333,Kadayampatti,"Bore Well",W02433,2017,28.2,28.5,NA,26.65
TN,Salem,Gangavalli,Gangavalli,11.46666667,78.4825,P.Goundanpalyam,"Dug Well",W02415,2017,4.91,5.45,2.8,8.66
TN,Salem,Sankari,Sankari,11.475,77.86944444,Sankaridrug,"Dug Well",W02450,2017,19.81,15.39,19.81,19.81
TN,Salem,Salem,Panaimarathupatti,11.5375,78.14583333,Mallur1,"Dug Well",W02440,2017,9.3,8.5,3.9,9.3
TN,Salem,Salem,Gangavalli,11.59027778,78.19305556,Panamarathupatti-2,"Dug Well",W02442,2017,26.1,17.7,20.58,24.9
TN,Salem,Attur,Attur,11.6,78.60833333,"Attur fire st.","Dug Well",W02407,2017,9.95,8.25,7.4,10.88
TN,Salem,Gangavalli,Talavasal,11.58333333,78.75833333,Thalaivasal1,"Dug Well",W02419,2017,12.1,9.4,5.7,11.6
TN,Salem,Salem,Salem,11.66666667,78.15833333,"Salem Bankhouse","Dug Well",W02444,2017,9.35,10.61,3.9,11.66
TN,Salem,Valapadi,Ayodhiapattinam,11.71666667,78.275,Sukkamppatti,"Dug Well",W02453,2017,13.75,12.15,8.75,16.25
TN,Salem,Idappadi,Edappadi,11.61388889,77.80833333,Vellanaickenpalayam,"Dug Well",W02422,2017,17.15,17.15,17.15,17.15
TN,Salem,Mettur,Mettur,11.70555556,77.87222222,Jalakandapuram,"Dug Well",W02430,2017,2.3,8.2,'0.95,2.43
TN,Salem,Omalur,Omalur,11.74166667,78.04444444,Omalur-2,"Dug Well",W02436,2017,5.7,7.35,3.67,7.56
TN,Salem,Yercaud,Yercaud,11.78333333,78.21111111,Yercaud,"Dug Well",W02921,2017,2.27,1.83,1.38,3.59
TN,Salem,Mettur,Mecheri,11.82916667,77.94583333,Mecheri1,"Dug Well",W02429,2017,14.71,9.24,7.83,15.56
TN,Salem,Gangavalli,Talavasal,11.59722222,78.6625,Kattukottai,"Bore Well",W02417,2017,NA,NA,8.1,NA
TN,Salem,Attur,Attur,11.59166667,78.58611111,Athur,"Bore Well",W02406,2016,49.48,NA,53.55,NA
TN,Salem,Yercaud,Yercaud,11.78333333,78.21111111,Yercaud,"Dug Well",W02921,2016,2.53,NA,5.97,NA
TN,Salem,Attur,Pethanaickenpalayam,11.64722222,78.5125,P.N.Palayam1,"Bore Well",W02412,2016,14.09,NA,23.64,NA
TN,Salem,Gangavalli,Gangavalli,11.46666667,78.4825,P.Goundanpalyam,"Dug Well",W02415,2016,2.5,NA,6.55,NA
TN,Salem,Gangavalli,Gangavalli,11.4375,78.5,Sendarpatti,"Bore Well",W02416,2016,3.68,NA,15.95,NA
TN,Salem,Gangavalli,Talavasal,11.58333333,78.75833333,Thalaivasal1,"Dug Well",W02419,2016,8.17,NA,9.17,NA
TN,Salem,Gangavalli,Talavasal,11.475,78.7375,Veraganur,"Bore Well",W02420,2016,12.2,NA,11.58,NA
TN,Salem,Idappadi,Edappadi,11.61388889,77.80833333,Vellanaickenpalayam,"Dug Well",W02422,2016,18.25,NA,17.1,NA
TN,Salem,Idappadi,Kolathur,11.56666667,77.9,Konganapuram,"Bore Well",W02424,2016,4.76,NA,8.18,NA
TN,Salem,Mettur,Kolathur,11.84722222,77.74722222,Kulathur,"Bore Well",W02426,2016,20.72,NA,20.44,NA
TN,Salem,Mettur,Mecheri,11.82916667,77.94583333,Mecheri1,"Dug Well",W02429,2016,8.01,NA,11.5,NA
TN,Salem,Mettur,Mettur,11.70555556,77.87222222,Jalakandapuram,"Dug Well",W02430,2016,4.72,NA,7.35,NA
TN,Salem,Mettur,Mettur,11.75833333,77.89583333,Nangavalli,"Bore Well",W02431,2016,10.3,NA,11.68,NA
TN,Salem,Mettur,Mettur,11.75972222,77.89166667,Nangavalli1,"Dug Well",W02432,2016,10.16,NA,9.5,NA
TN,Salem,Omalur,Kadayampatti,11.85416667,78.08333333,Kadayampatti,"Bore Well",W02433,2016,NA,NA,21.41,NA
TN,Salem,Omalur,Kadayampatti,11.86666667,78.0875,Tivettipatti,"Dug Well",W02434,2016,3.39,NA,6.25,NA
TN,Salem,Omalur,Omalur,11.74166667,78.04444444,Omalur-2,"Dug Well",W02436,2016,4.89,NA,NA,NA
TN,Salem,Salem,Panaimarathupatti,11.5375,78.14583333,Mallur1,"Dug Well",W02440,2016,4.49,NA,6.94,NA
TN,Salem,Salem,Gangavalli,11.59027778,78.19305556,Panamarathupatti-2,"Dug Well",W02442,2016,14.4,NA,16.4,NA
TN,Salem,Salem,Salem,11.66666667,78.15833333,"Salem Bankhouse","Dug Well",W02444,2016,8.98,NA,9.5,NA
TN,Salem,Sankari,Sankari,11.58333333,77.79166667,Kullampatti,"Bore Well",W02448,2016,6.85,NA,13.03,NA
TN,Salem,Sankari,Sankari,11.475,77.86944444,Sankaridrug,"Dug Well",W02450,2016,11.51,NA,16.76,NA
TN,Salem,Valapadi,Ayodhiapattinam,11.71666667,78.275,Sukkamppatti,"Dug Well",W02453,2016,13.97,NA,12.85,NA
TN,Salem,Valapadi,Vazhapadi,11.64583333,78.4125,Valappadi,"Dug Well",W02455,2016,15.91,NA,12.76,NA
TN,Salem,Attur,Attur,11.6,78.60833333,"Attur fire st.","Dug Well",W02407,2016,9.67,NA,10.4,NA
TN,Salem,Attur,Attur,11.59166667,78.58611111,Athur,"Bore Well",W02406,2015,13.17,NA,12.8,13.17
TN,Salem,Salem,Veerapandi,11.52527778,78.075,"Attayampatti S.Puram","Dug Well",W23743,2015,NA,'0.68,NA,5.73
TN,Salem,Attur,Pethanaickenpalayam,11.64722222,78.5125,P.N.Palayam1,"Bore Well",W02412,2015,24.06,23.88,13.8,22.6
TN,Salem,Gangavalli,Gangavalli,11.46666667,78.4825,P.Goundanpalyam,"Dug Well",W02415,2015,4.45,3.68,1.72,3.47
TN,Salem,Gangavalli,Gangavalli,11.4375,78.5,Sendarpatti,"Bore Well",W02416,2015,2.24,1.4,'0.52,1.9
TN,Salem,Gangavalli,Talavasal,11.59166667,78.75,Thalaivasal,"Bore Well",W02418,2015,NA,6.2,NA,NA
TN,Salem,Gangavalli,Talavasal,11.58333333,78.75833333,Thalaivasal1,"Dug Well",W02419,2015,7.93,NA,7.02,7.93
TN,Salem,Gangavalli,Talavasal,11.475,78.7375,Veraganur,"Bore Well",W02420,2015,8.78,NA,8.09,8.78
TN,Salem,Idappadi,Edappadi,11.59166667,77.84166667,Idapadi,"Dug Well",W02421,2015,2.8,NA,NA,2.8
TN,Salem,Idappadi,Edappadi,11.61388889,77.80833333,Vellanaickenpalayam,"Dug Well",W02422,2015,17.15,17.15,NA,17.15
TN,Salem,Idappadi,Kolathur,11.56666667,77.9,Konganapuram,"Bore Well",W02424,2015,16.55,5.57,3.19,7
TN,Salem,Mettur,Kolathur,11.84722222,77.74722222,Kulathur,"Bore Well",W02426,2015,21.65,18.85,13.93,18.95
TN,Salem,Mettur,Mettur,11.88333333,77.84166667,Vellar,"Bore Well",W02427,2015,NA,9.07,NA,NA
TN,Salem,Mettur,Mecheri,11.82916667,77.94583333,Mecheri1,"Dug Well",W02429,2015,9.16,NA,NA,9.16
TN,Salem,Mettur,Mettur,11.70555556,77.87222222,Jalakandapuram,"Dug Well",W02430,2015,1.6,1.5,'0.93,6.3
TN,Salem,Mettur,Mettur,11.75833333,77.89583333,Nangavalli,"Bore Well",W02431,2015,11.6,7.92,3.25,8.83
TN,Salem,Mettur,Mettur,11.75972222,77.89166667,Nangavalli1,"Dug Well",W02432,2015,8,4.8,3.15,8
TN,Salem,Omalur,Kadayampatti,11.85416667,78.08333333,Kadayampatti,"Bore Well",W02433,2015,NA,7.81,11.29,5.27
